,0
EFO_0001663,4.837493183462326
EFO_00016632023-07-27,11.232009450494573
EFO_00030952023-07-27,-0.14681759853180512
EFO_0003843,1.2136569216364164
EFO_00039232023-07-27,-1.3042525782416377
EFO_00043052023-07-27,4.147444501816355
EFO_00043082023-07-27,4.5861921432756585
EFO_0004309,6.940181650688923
EFO_00043092023-07-27,8.759524306005689
EFO_00043122023-07-27,0.8025864606806976
EFO_00043382023-07-27,3.146168303569137
EFO_00043402023-07-27,8.116023538780436
EFO_00043422023-07-27,1.6071239803744206
EFO_00043432023-07-27,-0.08661276075056251
EFO_00043482023-07-27,1.618183915051123
EFO_00044652023-07-27,0.03812143389325784
EFO_0004468,1.067208713121902
EFO_00044682023-07-27,-0.32110111567137684
EFO_00045092023-07-27,1.5270691210390943
EFO_0004518,0.9680067610230922
EFO_00045182023-07-27,-0.20380780447109864
EFO_00045302023-07-27,2.053586440759833
EFO_00045322023-07-27,9.908054053845895
EFO_00045352023-07-27,-0.5040865045712098
EFO_00045412023-07-27,0.4297113174277558
EFO_00045702023-07-27,1.1031094298115949
EFO_0004574,1.7708115304500642
EFO_00045742023-07-27,2.4407478837353316
EFO_00045872023-07-27,1.8030746282950156
EFO_00046112023-07-27,2.92533930860695
EFO_0004612,-0.8861545262583467
EFO_00046122023-07-27,4.807985161252647
EFO_00047352023-07-27,-0.36566334127421274
EFO_00047362023-07-27,1.4505346091528144
EFO_00047412023-07-27,6.2040964373935426
EFO_0004748,0.5796491009000534
EFO_00047612023-07-27,3.210018952868391
EFO_0005036,5.683760529078618
EFO_00050362023-07-27,48.15841322754467
EFO_0005047,0.09133771200836223
EFO_0006312,0.3240450066610668
EFO_00063122023-07-27,-1.4816704211098903
EFO_00063352023-07-27,7.630398083830442
EFO_00063362023-07-27,5.638177722483721
EFO_00078692023-07-27,-0.5417176391236761
EFO_00079932023-07-27,2.7370807006563167
EFO_0009187,16.304650953007346
EFO_0803541,14.202079306140226
EFO_0803544,4.366099424045395
EFO_0803548,1.9961034298961753
