Node_A	Node_B
2	23468
351	54103
351	1232
351	10565
351	9402
351	9662
351	51574
351	1281
351	166379
351	6500
351	7486
19	5900
19	5447
19	578
19	4193
19	3725
19	2194
821	2316
821	22995
821	8365
821	5810
821	790
821	8767
821	7520
1756	7402
1756	2010
1756	246184
1756	55704
1756	8368
1756	79728
2316	846
2316	3674
2316	2547
2316	90353
2316	5888
2316	4534
2316	3066
2316	6500
2316	4085
2316	2965
2316	57504
2316	6879
2316	112464
2316	9150
2316	2263
2316	6118
2316	2475
2316	8335
2316	79718
2316	672
2316	9846
2316	3185
2316	5501
2316	51386
2316	23558
2316	2146
2316	9441
2316	6015
2316	3953
2316	2960
2316	29882
2316	8723
2316	26053
3832	143187
3832	8366
3832	84733
3832	55165
3832	6877
3832	1536
3832	3020
10558	4646
10558	8367
10558	5430
10558	2960
10558	9079
10558	7189
10558	8473
10558	10393
7402	55355
7402	1434
7402	3276
7402	9094
7402	3015
7402	3643
7402	8353
7402	9924
287	863
287	5435
287	26523
6833	207
6833	4869
3767	2959
3767	1660
160	23512
160	57690
160	6233
160	7316
160	57508
160	5431
160	26053
160	5440
160	30009
160	5976
160	7311
160	5451
160	7314
160	154
160	1642
160	8358
23	22803
23	3065
23	3646
23	1026
23	5966
23	23063
23	51366
23	9320
23	7376
23	10980
23	1147
23	5499
23	9112
23	57511
23	64770
23	8436
28974	5052
28974	6421
28974	1234
28974	2249
28974	64785
28974	5430
28974	999
28974	55212
28974	11335
28974	1052
28974	8771
28974	79155
28974	23586
28974	29894
28974	4627
28974	6612
1105	10919
1105	83987
1105	8294
1105	1026
1105	55275
1105	6696
1105	57819
1105	1027
1105	10565
1105	10564
1105	121504
1105	8452
1105	11168
1105	8655
1105	6626
1105	27161
1105	583
9276	3796
9276	4522
9276	51594
9276	5332
9276	51100
9276	6428
9276	7311
9276	5111
9276	27316
9276	4171
9276	7316
9276	7027
9276	5438
9276	3304
9276	3066
9276	79648
9276	3977
9276	50616
9276	8359
9276	5929
9276	3021
9276	10538
9276	8626
9276	8360
9276	29882
57062	22803
57062	5499
57062	8743
57062	23354
57062	9349
57062	387338
57062	5829
57062	8366
57062	23466
57062	23268
57062	5139
57062	8408
57062	10238
57062	8607
57062	7015
57062	3725
1660	7314
1660	8355
1660	10059
1660	2078
1660	84108
1660	3091
1660	7415
1660	5879
1660	83987
1660	4967
1660	2254
1660	4149
1660	595
1660	129880
1660	80254
1660	1495
1660	11190
1660	5970
1660	1499
23028	1107
23028	1108
23028	3065
23028	8351
23028	3796
23028	6421
23028	10592
23028	7157
23028	28956
23028	90353
23028	64708
23028	55355
23028	8061
23028	4869
23028	2146
23028	54623
23028	1742
23028	10109
23028	3589
23028	2958
23028	6233
23028	8881
23028	1027
23028	7533
23028	5111
23028	5887
23028	84733
23028	3638
23028	5976
23028	9775
23028	8626
23028	3297
23028	7403
23028	80254
23028	23492
23028	10482
23028	23191
23028	65110
23028	5905
23028	26094
23028	5432
23028	26259
23028	9134
23028	6399
23028	4049
23028	60412
23028	3364
23028	253260
23028	959
23028	154810
23028	6015
3796	4522
3796	6428
3796	2037
3796	332
3796	375
3796	7203
3796	1869
3796	80010
3796	5889
3796	1642
3796	567
3796	9400
3796	23607
3796	81608
4522	6421
4522	27258
4522	5591
4522	57630
4522	27335
4522	8370
4522	5441
4522	150
4522	55031
4522	6872
4522	1656
4522	79365
4522	5978
4522	79140
2631	10592
2631	214
2631	26259
2631	5437
2631	8314
2631	27183
2631	7532
2631	7311
2631	6233
2631	2068
2631	55120
2631	5438
2631	5434
2631	84333
2631	5332
2631	23568
5332	22803
5332	8329
5332	8351
5332	10765
5332	57690
5332	8841
5332	863
5332	896
5332	10989
5332	27335
5332	4790
5332	124944
5332	51433
5332	8358
5052	23492
5052	6635
5052	8936
5052	5770
5052	23385
5052	991
5052	4778
5052	7520
5052	8353
5052	7314
5052	567
5052	4149
5052	8360
5052	1642
5052	10810
5052	2976
6421	840
6421	6714
6421	5894
6421	7314
6421	583
6421	667
6421	8717
6421	8242
6421	1655
6421	89780
6421	3586
6421	51434
6421	1441
10592	23310
10592	23016
10592	8344
10592	9862
10592	9094
10592	6426
10592	23122
10592	8353
10592	51497
10592	4171
10592	5329
10592	123016
10592	4792
10592	57459
10592	10521
10592	3852
10592	2963
10592	6882
10592	23648
10592	3480
6428	55031
6428	51434
6428	5695
6428	57507
6428	372
6428	5437
6428	6502
6428	3611
6428	892
6428	6877
6428	7813
6428	79443
6428	8294
6428	10095
22803	5430
22803	6606
22803	6607
22803	267
22803	9400
22803	4832
22803	90102
22803	121504
22803	57224
22803	22943
22803	6500
22803	4008
22803	26986
22803	7314
22803	4049
22803	9958
22803	2965
22803	1803
22803	2078
22803	5562
64240	64241
55347	5147
55347	84747
55347	5577
55347	113130
55347	841
55347	10204
55347	23451
55347	90353
55347	9092
55347	3191
55347	123879
55347	2033
55347	8243
55347	64919
55347	3075
55347	5978
55347	6352
55347	554313
9131	23568
9131	4001
9131	7311
9131	7314
9131	7703
9131	7341
9131	2033
9131	121504
9131	5441
9131	5579
9131	4149
9131	84333
9131	6233
9131	56829
9131	5432
9131	10277
9131	8366
9131	11335
9131	26135
9131	116028
9131	29945
9131	8335
9131	8451
9131	6596
9131	11100
9131	57508
9131	8356
23568	9349
23568	6233
23568	7311
23568	7529
23568	1499
23568	8355
23568	10482
23568	8351
23568	5430
23568	8812
23568	4066
23568	55142
23568	9112
23568	28956
23568	55275
23568	6048
23568	5440
403	201163
403	84733
403	3164
403	7311
403	8668
403	4008
403	7316
403	4916
403	8346
403	1832
403	65109
403	8208
403	55275
403	51135
403	8354
403	5469
403	5204
403	10980
25943	8365
25943	5728
25943	4172
25943	27241
25943	581
25943	1017
25943	5591
25943	5431
25943	84333
25943	57524
25943	6598
25943	6637
25943	10111
25943	1793
25943	51474
25943	1912
25943	7316
25943	8065
112942	5147
112942	7311
112942	7316
112942	5578
112942	4008
112942	648
112942	54741
112942	50813
112942	8878
112942	7531
112942	6741
112942	23594
112942	5931
112942	10642
112942	6774
112942	4174
112942	1832
112942	2271
5147	6233
5147	7534
5147	817
5147	4066
5147	51497
5147	3720
5147	2967
5147	91
5147	6348
5147	114548
5147	54583
5147	80006
5147	1058
5147	3021
5147	6874
5147	9859
5147	3690
5147	22995
9349	9094
9349	57521
9349	2146
9349	5903
9349	8294
9349	6500
9349	9079
9349	23411
9349	23405
9349	5925
9349	7335
9349	7189
9349	55212
9349	7529
9349	119504
9349	9070
6233	11047
6233	118429
6233	8313
6233	672
6233	84433
6233	595
6233	915
6233	1026
6233	1027
6233	1387
6233	1786
6233	2115
6233	2744
6233	4935
6233	92815
6233	3398
6233	8517
6233	83737
6233	26524
6233	9112
6233	4084
