Node_A	Node_B
4193	7157
4193	1026
4193	367
4193	1869
4193	2309
4193	207
4193	3065
4193	10524
4193	2308
4193	6714
4193	7528
4193	596
4193	900
4193	835
4193	3066
4193	7341
4193	7329
4193	1147
4193	23368
4193	5087
4193	3725
4193	6772
4193	4790
4193	3479
4193	7124
4193	7410
4193	387
4193	999
4193	8797
4193	2885
4193	3559
4193	1870
4193	7048
4193	3561
4193	5468
4193	1398
4193	8976
4193	4316
4193	23429
4193	55503
4193	3695
4193	5594
4193	6777
4193	1387
4193	5879
4193	4217
4193	868
4193	10746
4193	9350
4193	1051
4193	9466
4193	5581
4193	2624
4193	598
4193	3308
4193	6556
4193	9869
4193	6464
4193	572
4193	56998
4193	10062
4193	1871
4193	867
4193	7408
4193	4318
4193	3689
4193	2033
4193	1778
4193	2263
4193	472
4193	5566
4193	7024
4193	1499
4193	5931
4193	3594
4193	8837
4193	5786
4193	7412
4193	5587
4193	3718
4193	5894
4193	156
4193	6513
4193	10038
4193	898
4193	3484
4193	7027
4193	4957
4193	9971
4193	5295
4193	7189
4193	3702
4193	9815
4193	1385
4193	183
4193	83737
4193	5599
4193	1437
4193	5781
4193	5330
4193	5337
4193	23411
4193	2475
4193	2932
4193	10277
4193	2549
4193	5580
4193	9265
4193	5906
4193	1956
4193	7057
4193	331
4193	5925
4193	2697
4193	1432
4193	6868
4193	6997
4193	80142
4193	1277
4193	130367
4193	3320
4193	9021
4193	6609
4193	6776
4193	891
4193	841
4193	7535
4193	5601
4193	1843
4193	4830
4193	23462
4193	7414
4193	2870
4193	602
4193	151648
4193	5605
4193	5970
4193	174
4193	2056
4193	3567
4193	7276
4193	324
4193	8841
4193	4323
4193	4908
4193	23235
4193	8611
4193	3952
4193	9882
4193	5366
4193	3667
4193	8454
4193	1017
4193	1906
4193	27250
4193	5170
4193	3726
4193	54205
4193	7325
4193	1667
7157	472
7157	4194
7157	23411
7157	2033
7157	1029
7157	7161
7157	28996
7157	3091
7157	6667
7157	598
7157	2099
7157	1869
7157	2932
7157	1499
7157	1647
7157	467
7157	5300
7157	4869
7157	10891
7157	6794
7157	8795
7157	54205
7157	50484
7157	5054
7157	80854
7157	10075
7157	7428
7157	6597
7157	6273
7157	9540
7157	4792
7157	3458
7157	644353
7157	1616
7157	5599
7157	648
7157	4692
7157	637
7157	183
7157	7421
7157	29102
7157	1263
7157	5879
7157	4318
7157	9212
7157	54541
7157	84148
7157	174
7157	4790
7157	1051
7157	7832
7157	63970
7157	5663
7157	5443
7157	6502
7157	11073
7157	9261
7157	3090
7157	1843
7157	8797
7157	4800
7157	5457
7157	4914
7157	639
7157	86
7157	7189
7157	5595
7157	3663
7157	834
7157	1978
7157	2308
7157	4286
7157	2648
7157	7534
7157	8295
7157	4773
7157	4775
7157	3320
7157	5664
7157	1509
7157	9787
7157	5451
7157	627
7157	3586
7157	405
7157	1386
7157	7039
7157	3565
7157	55800
7157	10399
7157	10460
7157	4908
7157	8061
7157	3105
7157	10111
7157	1871
7157	4316
7157	8851
7157	1477
7157	57521
7157	329
7157	3726
7157	4149
7157	7054
7157	2697
7157	8648
7157	5449
7157	6881
7157	1398
7157	2534
7157	1540
7157	55851
7157	5588
7157	367
7157	5884
7157	7128
7157	3667
7157	200558
7157	3952
7157	998
7157	6688
7157	383
7157	6383
7157	2354
7157	5170
7157	3055
7157	3619
7157	429
7157	7124
7157	9564
7157	5897
7157	868
7157	929
7157	920
7157	2261
7157	5152
7157	2889
7157	7525
7157	4131
7157	2185
7157	4296
7157	9723
7157	3950
7157	2119
7157	1432
7157	5925
7157	8313
7157	6257
7157	10718
7157	3643
7157	5781
7157	10000
7157	5600
7157	6867
7157	23645
7157	5770
7157	3932
7157	947
7157	5058
7157	4137
7157	4312
7157	7391
7157	5727
7157	861
7157	3911
7157	3675
7157	2810
7157	284
7157	8326
7157	2475
7157	55824
7157	9612
7157	4086
7157	51109
7157	2064
7157	2623
7157	8626
7157	2017
7157	51564
7157	10818
7157	1445
7157	3553
7157	5728
7157	5521
7157	2147
7157	6885
7157	6714
7157	3716
7157	1950
7157	6774
7157	2287
7157	6118
7157	5580
7157	1399
7157	396
7157	7422
7157	5578
7157	10125
7157	354
7157	5604
7157	9611
7157	3937
7157	116986
7157	3303
7157	6777
7157	857
7157	3479
7157	55437
7157	8174
7157	382
7157	8535
7157	55763
7157	1050
7157	632
7157	6198
7157	650
7157	8986
7157	3554
7157	7052
7157	2316
7157	1452
7157	7249
7157	3329
7157	5898
7157	7490
7157	5818
7157	3915
7157	351
7157	824
7157	5747
7157	1058
7157	55294
7157	2771
7157	3265
7157	7528
7157	81
7157	1021
7157	2321
7157	9776
7157	1973
7157	1027
7157	10564
7157	5338
7157	6929
7157	6642
7157	3082
7157	1000
7157	2260
7157	23303
7157	4214
7157	4088
7157	56848
7157	10006
7157	6347
7157	6776
7157	672
7157	8826
7157	3976
7157	388
7157	4303
7157	865
7157	7070
7157	983
7157	4633
7157	6696
7157	338
7157	1956
7157	23309
7157	4087
7157	116985
7157	6615
7157	11140
7157	5422
7157	3655
7157	5829
7157	375
7157	5606
7157	4774
7157	64798
7157	7083
7157	4208
7157	9314
7157	5371
7157	5228
7157	51561
7157	928
7157	596
7157	2309
7157	3630
7157	28964
7157	2149
7157	1739
7157	27123
7157	7133
7157	4049
7157	4322
7157	3725
7157	7472
7157	840
7157	10856
7157	2241
7157	3567
7157	4803
7157	6464
7157	2672
7157	8021
7157	5868
7157	613
7157	3001
7157	26959
7157	3146
7157	5933
7157	3791
7157	3665
7157	898
7157	30009
7157	2885
7157	4618
7157	84458
7157	83933
7157	3688
7157	27040
7157	7494
7157	695
7157	10018
7157	8976
7157	4683
7157	7412
7157	8312
7157	1536
7157	5250
7157	959
7157	3727
7157	10014
7157	7029
7157	409
7157	4192
7157	3592
7157	1793
7157	1649
7157	5594
7157	23013
7157	23118
7157	7094
7157	23291
7157	1981
7157	5928
7157	8787
7157	10413
7157	9968
7157	7057
7157	5591
7157	7520
7157	109
7157	2549
7157	9542
7157	142
7157	2547
7157	1147
7157	10645
7157	2187
7157	3577
7157	253260
7157	25
7157	9972
7157	5292
7157	9475
7157	2056
7157	1998
7157	6361
7157	7045
7157	2931
7157	7325
7157	7529
7157	23092
7157	2066
7157	836
7157	64782
7157	4609
7157	3624
7157	3984
7157	3481
7157	4688
7157	10855
7157	3162
7157	9372
7157	5366
7157	5335
7157	3576
7157	1285
7157	7329
7157	2246
7157	6934
7157	919
7157	6850
7157	891
7157	3065
7157	8737
7157	3002
7157	3280
7157	3561
7157	5079
7157	10062
7157	1278
7157	1387
7157	7043
7157	2263
7157	4041
7157	4217
7157	7448
7157	1676
7157	581
7157	1017
7157	10013
7157	5970
7157	5581
7157	1020
7157	5607
7157	867
7157	4690
7157	1785
3569	6774
3569	7124
3569	3553
3569	3630
3569	6347
3569	7040
3569	3383
3569	1051
3569	8600
3569	4843
3569	4018
3569	596
3569	3606
3569	112744
3569	1950
3569	598
3569	4353
3569	5728
3569	581
3569	1026
3569	3567
3569	2919
3569	4846
3569	1029
3569	2353
3569	5594
3569	5879
3569	207
3569	3480
3569	4878
3569	632
3569	6667
3569	43
3569	6773
3569	2625
3569	1432
3569	3727
3569	595
3569	1020
3569	3592
3569	4602
3569	1634
3569	5295
3569	7070
3569	10524
3569	1385
3569	5605
3569	5290
3569	5608
3569	4775
3569	57732
3569	7421
3569	4086
3569	1785
3569	54386
3569	5331
3569	3454
3569	10298
3569	100506658
3569	2241
3569	7531
3569	405
3569	2737
3569	3679
3569	8607
3569	10458
3569	367
3569	4303
3569	9564
3569	54567
3569	578
3569	5321
3569	4790
3569	10111
