Node_A	Node_B
4193	7157
4193	367
4193	6591
4193	6667
4193	644353
4193	4773
4193	3065
4193	10524
4193	3659
4193	545
4193	8945
4193	4609
4193	29102
4193	83737
4193	5111
4193	4734
4193	581
4193	9540
4193	9656
4193	80854
4193	2064
4193	8295
4193	10971
4193	10018
4193	1728
4193	55294
4193	4312
4193	3084
4193	3861
4193	3836
4193	7490
4193	3643
4193	51285
4193	6095
4193	1956
4193	983
4193	7187
4193	5876
4193	4089
4193	8826
4193	171558
4193	6774
4193	25
4193	3676
4193	387
4193	4303
4193	10856
4193	2099
4193	51701
4193	6597
4193	2241
4193	5777
4193	3308
4193	5580
4193	7525
4193	4286
4193	1499
4193	8320
4193	5617
4193	3383
4193	2887
4193	7132
4193	1398
4193	10499
4193	5788
4193	7514
4193	3516
4193	4314
4193	6934
4193	3553
4193	5578
4193	2932
4193	4691
4193	3725
4193	1958
4193	4313
4193	1796
4193	6722
4193	3717
4193	19
4193	5781
4193	2908
4193	7421
4193	1051
4193	2309
4193	3565
4193	9021
4193	998
4193	23623
4193	7161
4193	3605
4193	5600
4193	3635
4193	3157
4193	3667
4193	6772
4193	3458
4193	3956
4193	4909
4193	7029
4193	3456
4193	5054
4193	10891
4193	11009
4193	3551
4193	2475
4193	2185
4193	7015
4193	467
4193	6453
4193	5594
4193	7076
4193	8651
4193	6093
4193	10075
4193	57521
4193	51564
4193	7471
4193	3559
4193	1029
4193	2056
4193	23410
4193	9518
4193	58
4193	5610
4193	596
4193	8611
4193	3557
4193	3055
4193	8772
4193	655
4193	10645
4193	6714
4193	1386
4193	2547
4193	5313
4193	5595
4193	1906
4193	10498
4193	2625
4193	2263
4193	6385
4193	207
4193	9055
4193	667
4193	139716
4193	9260
4193	5329
4193	4824
4193	4638
4193	1745
4193	2213
4193	4862
4193	916
4193	5579
4193	2534
4193	3569
4193	3091
4193	4792
4193	1959
7157	1026
7157	581
7157	28996
7157	1111
7157	5888
7157	2309
7157	2932
7157	3065
7157	7015
7157	8850
7157	1647
7157	56950
7157	10419
7157	10075
7157	3725
7157	1958
7157	23368
7157	4792
7157	1655
7157	1616
7157	5599
7157	6125
7157	648
7157	3551
7157	1432
7157	64781
7157	183
7157	6772
7157	1019
7157	5268
7157	22933
7157	6347
7157	351
7157	112399
7157	3315
7157	5879
7157	5594
7157	572
7157	174
7157	64065
7157	3082
7157	91875
7157	1649
7157	6602
7157	1843
7157	3576
7157	4683
7157	4089
7157	571
7157	3659
7157	3939
7157	1147
7157	10498
7157	5595
7157	5292
7157	4137
7157	3658
7157	1820
7157	2308
7157	573
7157	4773
7157	3320
7157	5664
7157	1509
7157	9787
7157	7076
7157	5451
7157	627
7157	5602
7157	1870
7157	4068
7157	4801
7157	2177
7157	5295
7157	4922
7157	5564
7157	2288
7157	9448
7157	5600
7157	2175
7157	54583
7157	3837
7157	7306
7157	1278
7157	5524
7157	55120
7157	57521
7157	8812
7157	7280
7157	329
7157	3727
7157	4149
7157	5179
7157	8648
7157	7295
7157	3678
7157	999
7157	5228
7157	840
7157	7329
7157	4092
7157	4851
7157	409
7157	7124
7157	2668
7157	4915
7157	5747
7157	9261
7157	920
7157	1874
7157	8611
7157	2119
7157	3169
7157	6462
7157	7056
7157	867
7157	768
7157	2178
7157	5578
7157	10092
7157	3676
7157	5777
7157	4775
7157	1785
7157	5970
7157	5928
7157	973
7157	1435
7157	841
7157	3567
7157	55824
7157	3002
7157	3852
7157	5923
7157	328
7157	2624
7157	5580
7157	5371
7157	387
7157	998
7157	1027
7157	4131
7157	2064
7157	142
7157	2099
7157	10468
7157	84174
7157	8766
7157	4609
7157	3594
7157	673
7157	89780
7157	3643
7157	8454
7157	6872
7157	4018
7157	427
7157	2979
7157	7471
7157	861
7157	27121
7157	1759
7157	729597
7157	6667
7157	3636
7157	472
7157	30009
7157	3162
7157	1398
7157	84823
7157	4878
7157	6925
7157	3178
7157	4772
7157	1796
7157	7030
7157	6850
7157	2475
7157	2353
7157	6093
7157	10163
7157	1399
7157	3685
7157	5331
7157	10018
7157	26999
7157	3553
7157	57167
7157	7424
7157	3688
7157	644353
7157	211
7157	1876
7157	4254
7157	2625
7157	10672
7157	92737
7157	3815
7157	3586
7157	4067
7157	6908
7157	382
7157	58
7157	23163
7157	5590
7157	2305
7157	599
7157	7494
7157	640
7157	6595
7157	7027
7157	3055
7157	6258
7157	7534
7157	5347
7157	4215
7157	6648
7157	6775
7157	5916
7157	1487
7157	5584
7157	5781
7157	1050
7157	50943
7157	1437
7157	93
7157	57178
7157	4691
7157	9821
7157	25
7157	51586
7157	4738
7157	54962
7157	2277
7157	3091
7157	8784
7157	3611
7157	7332
7157	7298
7157	9727
7157	5330
7157	1956
7157	7249
7157	51701
7157	567
7157	90
7157	384
7157	6502
7157	5800
7157	161742
7157	3172
7157	6876
7157	8914
7157	5729
7157	25942
7157	6927
7157	1387
7157	3309
7157	5604
7157	2034
7157	80204
7157	6373
7157	2187
7157	208
7157	3667
7157	11184
7157	1869
7157	2534
7157	9350
7157	7043
7157	4214
7157	5298
7157	5291
7157	55503
7157	2321
7157	4208
7157	5810
7157	1499
7157	4804
7157	1052
7157	3953
7157	3099
7157	5925
7157	891
7157	378708
7157	55738
7157	3984
7157	5906
7157	3569
7157	3592
7157	51564
7157	3952
7157	7531
7157	10155
7157	54453
7157	990
7157	9241
7157	9611
7157	6696
7157	6597
7157	6670
7157	3265
7157	4790
7157	8915
7157	5663
7157	3459
7157	7409
7157	7054
7157	3861
7157	6776
7157	9227
7157	1234
7157	3791
7157	836
7157	5300
7157	5058
7157	1944
7157	27040
7157	2185
7157	9612
7157	4793
7157	5610
7157	5335
7157	467
7157	7067
7157	4893
7157	25759
7157	5579
7157	2022
7157	2100
7157	3170
7157	182
7157	2149
7157	1051
7157	1906
7157	1020
7157	940
7157	55143
7157	3312
7157	1981
7157	5727
7157	6654
7157	11148
7157	3558
7157	1871
7157	8395
7157	1786
7157	2247
7157	2113
7157	1832
7157	4824
7157	10454
7157	4690
7157	6464
7157	598
7157	23645
7157	6885
7157	4233
7157	8313
7157	5159
7157	80271
7157	3559
7157	695
7157	8440
7157	3480
7157	1021
7157	2885
7157	8550
7157	4145
7157	595
7157	3084
7157	5338
7157	10094
7157	3159
7157	2887
7157	8445
7157	7033
7157	3146
7157	5170
7157	6655
7157	5771
7157	898
7157	1163
7157	1277
7157	3717
7157	2645
7157	672
7157	3817
7157	7846
7157	253260
7157	51285
7157	1991
7157	85407
7157	596
7157	80233
7157	8841
7157	8021
7157	2263
7157	6720
7157	2033
7157	2672
7157	3716
7157	3689
7157	2810
7157	11336
7157	3654
7157	6777
7157	9587
7157	4286
7157	84433
7157	2264
7157	7448
7157	4318
7157	10580
7157	9570
7157	51176
7157	1901
7157	58494
7157	3597
7157	55800
7157	6198
3569	3458
3569	920
3569	183
3569	7076
3569	4843
3569	3596
3569	4018
3569	4170
3569	467
3569	3725
3569	7054
3569	581
3569	5781
3569	3567
3569	4846
3569	10891
3569	5594
3569	5879
3569	2033
3569	2932
3569	1027
3569	5601
3569	6667
3569	1958
3569	7042
3569	4485
3569	5578
3569	5894
3569	1432
3569	3065
3569	3727
3569	595
3569	2167
3569	5155
3569	2697
3569	9846
3569	4602
3569	1386
3569	2885
3569	2212
3569	5451
3569	10987
3569	8851
3569	1647
3569	4097
3569	7070
3569	4908
3569	7409
3569	55824
3569	6464
3569	130367
3569	2057
3569	1906
3569	2309
3569	79840
3569	25
3569	6237
3569	64421
3569	7803
3569	644353
3569	2475
3569	6385
3569	10460
3569	6503
3569	1950
3569	7029
3569	3002
3569	8464
3569	993
3569	4690
3569	8322
3569	4035
3569	5728
3569	6453
3569	898
3569	4435
3569	3675
3569	382
3569	3685
3569	55349
3569	1786
3569	1398
3569	5906
3569	7015
3569	7514
3569	4316
3569	2810
3569	1022
3569	3827
3569	3084
3569	8976
3569	1026
3569	983
3569	4998
3569	6850
3569	2547
3569	7422
3569	356
3569	2908
3569	3479
3569	7205
3569	5340
3569	8767
3569	324
3569	998
3569	839
3569	9723
3569	3937
3569	2247
3569	6597
3569	5786
3569	3000
3569	1051
3569	5338
3569	387
3569	1500
3569	2056
3569	409
3569	107
3569	2207
3569	29760
3569	836
3569	389421
3569	7132
3569	9265
3569	55294
3569	5606
3569	59
3569	2175
3569	57599
3569	5137
3569	5328
3569	842
3569	4654
3569	10277
3569	4312
3569	1965
3569	4734
3569	917
3569	213
3569	2099
3569	5580
3569	4803
3569	330
3569	112476
3569	5595
3569	2623
3569	6776
3569	598
3569	28755
3569	27255
3569	2151
3569	2241
3569	9212
3569	6198
3569	51176
3569	8826
3569	4616
3569	4683
3569	284
3569	5617
3569	4436
3569	7535
3569	64399
3569	5607
3569	208
3569	8073
3569	1499
3569	5295
3569	639
3569	5602
3569	5579
3569	6714
3569	4773
3569	2022
3569	8454
3569	10006
3569	7182
3569	207
3569	7040
3569	7532
3569	4088
3569	5747
3569	1154
3569	145957
3569	3561
3569	8797
3569	891
3569	3716
3569	1286
3569	6403
3569	1869
3569	8900
3569	9170
3569	9978
3569	6885
3569	5170
3569	9039
3569	3914
3569	9988
3569	6347
3569	5888
3569	2549
3569	367
3569	7442
3569	112744
3569	8626
3569	5829
3569	3630
6774	9021
6774	7124
6774	246778
6774	596
6774	2033
6774	2475
6774	3630
6774	5879
6774	7040
6774	8651
6774	3565
6774	3558
6774	7297
6774	920
6774	7422
6774	5728
6774	5771
6774	8841
6774	1437
6774	999
6774	3596
6774	51285
6774	5468
6774	7076
6774	29949
6774	5595
6774	5747
6774	11009
6774	3055
6774	2623
6774	2353
6774	627
6774	6776
6774	3659
6774	2534
6774	9965
6774	2057
6774	4067
6774	11148
6774	1435
6774	5607
6774	29127
6774	8554
6774	6591
6774	3606
6774	6929
6774	1869
6774	1536
6774	25942
6774	5058
6774	4283
6774	2065
6774	4602
6774	4916
6774	5971
6774	3643
6774	8878
6774	5601
6774	10148
6774	23028
6774	5170
6774	4792
6774	3002
6774	5598
6774	8021
6774	6194
6774	4904
6774	9846
6774	3560
6774	5578
6774	3516
6774	3837
6774	8543
6774	3593
6774	8826
6774	6416
6774	2549
6774	8440
6774	867
6774	55869
6774	9063
6774	3595
6774	567
6774	5600
6774	580
6774	1978
6774	947
6774	6609
6774	3169
6774	5290
6774	4301
6774	3326
6774	1050
6774	7421
6774	1026
6774	1499
6774	4772
6774	2167
6774	2648
6774	8766
6774	2113
6774	2056
6774	2888
6774	2247
6774	8945
6774	355
6774	29760
6774	3688
6774	808
6774	7474
6774	3725
6774	6091
6774	6464
6774	4878
6774	3694
6774	10891
6774	1759
6774	2
6774	7293
6774	29102
6774	9759
6774	5617
6774	2619
6774	3952
6774	7533
6774	10683
6774	409
6774	94241
6774	63970
6774	23411
6774	4208
6774	54567
6774	6696
6774	2177
6774	644353
6774	2736
6774	1387
6774	3183
6774	6908
6774	3689
6774	581
6774	7329
6774	2908
6774	5568
6774	3082
6774	81624
6774	6597
6774	9564
6774	894
6774	4790
6774	9138
6774	2308
6774	387
6774	3685
6774	8453
6774	672
6774	3297
6774	6923
6774	860
6774	1432
6774	207
6774	7048
6774	3308
6774	7476
6774	657
6774	650
6774	367
6774	8553
6774	145226
6774	3845
6774	144455
6774	2130
6774	4804
6774	7534
6774	3065
6774	84335
6774	3398
6774	1960
6774	1021
6774	3911
6774	805
6774	6469
6774	973
6774	898
6774	29108
6774	3329
6774	3320
6774	1399
6774	8844
6774	1017
6774	6241
6774	26959
6774	5829
6774	83700
6774	5054
6774	3716
6774	3932
6774	7251
6774	3066
6774	1356
6774	3484
6774	1495
6774	3394
6774	602
6774	290
6774	5970
6774	6197
6774	26585
6774	5925
6774	4233
6774	4843
6774	655
6774	3678
6774	7083
6774	4800
6774	2782
6774	4254
6774	3576
6774	4914
6774	374
6774	5062
6774	58190
6774	6117
6774	1956
6774	7409
6774	4137
6774	4953
6774	847
6774	6135
6774	6927
6774	3586
6774	4691
6774	7525
6774	3912
6774	5566
6774	55367
6774	3364
6774	1108
6774	843
6774	7531
6774	1020
6774	356
6774	3479
6774	9261
6774	3567
6774	6602
6774	57521
6774	8535
6774	7532
6774	4609
6774	4091
6774	3383
6774	3667
6774	3553
6774	5594
6774	5581
6774	3099
6774	4160
6774	4088
6774	7291
6774	472
6774	5295
6774	4313
6774	2288
6774	10018
6774	6240
6774	5599
6774	5567
6774	4086
6774	9821
6774	5580
6774	9479
6774	79109
6774	1263
6774	51343
6774	598
6774	1958
6774	4286
6774	7520
6774	55502
6774	983
6774	5336
6774	3091
6774	174
6774	7813
6774	2059
6774	8321
6774	10524
6774	7325
6774	842
6774	7058
6774	5590
6774	3458
6774	5579
6774	7098
6774	1487
6774	1871
6774	2099
6774	841
6774	660
6774	7029
6774	6347
6774	9314
6774	917
6774	6462
6774	6595
6774	1107
6774	4131
6774	3001
6774	22974
6774	5584
6774	3162
6774	7465
6774	3559
6774	213
6774	8061
6774	5371
6774	92170
6774	2017
1950	2064
1950	5594
1950	999
1950	2099
1950	1499
1950	374
1950	3725
1950	2549
1950	3479
1950	51285
1950	2475
1950	4609
1950	207
1950	5829
1950	6198
1950	2002
1950	1435
1950	382
1950	4233
1950	2060
1950	1500
1950	10253
1950	2069
1950	5338
1950	1906
1950	595
1950	4088
1950	5581
1950	5925
1950	26018
1950	4792
1950	1147
1950	5728
1950	5580
1950	5337
1950	360
1950	685
1950	1848
1950	1027
1950	3791
1950	55349
1950	51474
1950	102
1950	841
1950	9610
1950	6722
1950	4214
1950	2934
1950	3643
1950	7052
1950	5579
1950	7408
1950	1832
1950	4790
1950	3716
1950	5588
1950	7251
1950	2937
1950	7074
1950	2534
1950	868
1950	6776
1950	1432
1950	637
1950	6383
1950	54386
1950	185
1950	7791
1950	5777
1950	1052
1950	3576
1950	3592
1950	4170
1950	23636
1950	4773
1950	64121
1950	55120
1950	545
1950	4208
1950	142
1950	4089
1950	2308
1950	4654
1950	5287
1950	5156
1950	9712
1950	7412
1950	5971
1950	23671
1950	317
1950	4312
1950	3265
1950	8651
1950	9023
1950	5604
1950	3685
1950	2353
1950	2033
1950	27113
1950	91603
1950	7010
1950	3815
1950	10971
1950	9266
1950	5515
1950	4171
1950	8826
1950	10018
1950	8324
1950	4286
1950	100124696
1950	1975
1950	10155
1950	7124
1950	5062
1950	8204
1950	660
1950	7056
1950	1978
1950	10043
1950	2909
1950	9846
1950	5451
1950	5499
1950	2624
1950	7189
1950	2626
1950	598
1950	1029
1950	81706
1950	4318
1950	5329
1950	920
1950	6347
1950	130367
1950	10617
1950	1401
1950	3559
1950	367
1950	144455
1950	3913
1950	695
1950	596
1950	64781
1950	7132
1950	5230
1950	983
1950	5786
1950	89
1950	5931
1950	1869
1950	5601
1950	1667
1950	7027
1950	9972
1950	5241
1950	3065
1950	7535
1950	5624
1950	5747
1950	7410
1950	5295
1950	2623
1950	4851
1950	8844
1950	1026
1950	7534
1950	10419
1950	7471
1950	2596
1950	9423
1950	768
1950	2908
1950	7325
1950	396
1950	1081
1950	3162
1950	6772
1950	890
1950	7329
1950	6667
1950	3297
1950	10818
1950	2932
1950	7398
1950	3932
1950	7040
1950	409
1950	354
1950	5054
1950	3630
1950	23118
1950	23129
1950	4775
1950	5469
1950	6810
1950	6714
1950	8321
1950	2358
1950	5879
1950	2335
1950	90
1950	54888
1950	6773
1950	7431
1950	324
1950	9448
1950	834
1950	6885
1950	672
1950	8877
1950	11009
1950	5901
1950	8878
1950	1044
1950	5347
1950	9212
1950	51684
1950	1387
1950	5335
1950	5781
1950	5743
1950	1017
1950	1072
1950	4843
1950	1123
1950	29102
1950	7528
1950	1399
1950	7186
1950	998
1950	5921
1950	836
1950	57521
1950	5607
1950	387
1950	1902
1950	3439
1950	57680
1950	7850
1950	30009
1950	1385
1950	6688
1950	3554
1950	3678
1950	9564
1950	5578
1950	8874
1950	8737
1950	4763
1950	7156
1950	1386
1950	940
1950	5566
1950	5328
1950	8454
1956	374
1956	2065
1956	4233
1956	2099
1956	1499
1956	5335
1956	857
1956	9146
1956	7325
1956	5595
1956	5879
1956	1398
1956	3725
1956	1027
1956	27113
1956	6667
1956	596
1956	8611
1956	5777
1956	2185
1956	5771
1956	7015
1956	1500
1956	8826
1956	102
1956	50507
1956	5290
1956	5580
1956	7421
1956	5970
1956	1869
1956	595
1956	4316
1956	2261
1956	1387
1956	9564
1956	9021
1956	3728
1956	6776
1956	9922
1956	5599
1956	7448
1956	4790
1956	8766
1956	3918
1956	408
1956	6273
1956	10006
1956	2033
1956	1000
1956	8874
1956	3688
1956	5515
1956	6093
1956	4914
1956	6670
1956	627
1956	1848
1956	4248
1956	360
1956	824
1956	8976
1956	4149
1956	4314
1956	4321
1956	55349
1956	5867
1956	5566
1956	5268
1956	27040
1956	8573
1956	84962
1956	3066
1956	1509
1956	7161
1956	10746
1956	7529
1956	79109
1956	4214
1956	3459
1956	5810
1956	51474
1956	7094
1956	1386
1956	1655
1956	284
1956	10097
1956	54453
1956	10728
1956	6347
1956	10603
1956	8454
1956	8543
1956	3665
1956	1029
1956	7124
1956	405
1956	10401
1956	3627
1956	2113
1956	1959
1956	3685
1956	8517
1956	5295
1956	6688
1956	3635
1956	23129
1956	7786
1956	5888
1956	2316
1956	4773
1956	4915
1956	207
1956	7329
1956	3912
1956	3091
1956	5584
1956	5932
1956	5728
1956	2034
1956	4684
1956	930
1956	5909
1956	8650
1956	6605
1956	2534
1956	229
1956	4688
1956	4170
1956	920
1956	3845
1956	85407
1956	3280
1956	868
1956	23163
1956	22909
1956	1051
1956	10642
1956	7465
1956	375
1956	8440
1956	8841
1956	8648
1956	1874
1956	7474
1956	5062
1956	3170
1956	4091
1956	6654
1956	4609
1956	6256
1956	7532
1956	2119
1956	5770
1956	5050
1956	3065
1956	2064
1956	7027
1956	10009
1956	1616
1956	2066
1956	3576
1956	2908
1956	6772
1956	6418
1956	1147
1956	6446
1956	1154
1956	3596
1956	5609
1956	4217
1956	999
1956	1759
1956	7855
1956	7476
1956	84441
1956	2002
1956	9759
1956	3552
1956	7409
1956	2886
1956	7528
1956	4691
1956	3655
1956	1050
1956	472
1956	1301
1956	7408
1956	6885
1956	672
1956	2151
1956	973
1956	9134
1956	7029
1956	3678
1956	10800
1956	10092
1956	3567
1956	2641
1956	5594
1956	2889
1956	27123
1956	841
1956	3394
1956	2309
1956	959
1956	8835
1956	6249
1956	867
1956	2801
1956	836
1956	3297
1956	1017
1956	4692
1956	7040
1956	466
1956	3055
1956	58
1956	3320
1956	4089
1956	5925
1956	1901
1956	55851
1956	3952
1956	1020
1956	835
1956	226
1956	2475
1956	1630
1956	9794
1956	94274
1956	9219
1956	7431
1956	2149
1956	10855
1956	4312
1956	7514
1956	3458
1956	5347
1956	7341
1956	9227
1956	64127
1956	5966
1956	1445
1956	7031
1956	23162
1956	55215
1956	5921
1956	598
1956	5291
1956	3680
1956	3572
1956	23370
1956	5578
1956	3985
1956	26959
1956	51343
1956	3717
1956	2178
1956	5928
1956	6720
1956	6927
1956	4868
1956	7534
1956	5747
1956	1977
1956	8717
1956	3002
1956	5581
1956	22897
1956	7471
1956	57447
1956	675
1956	3690
1956	6300
1956	55512
1956	6497
1956	998
1956	5600
1956	3654
1956	8829
1956	10460
1956	1991
1956	10670
1956	8945
1956	7225
1956	10818
1956	581
1956	3667
1956	2547
1956	387
1956	5469
1956	54205
1956	10014
1956	4093
1956	9314
1956	3175
1956	5588
1956	2247
1956	1003
1956	268
1956	79412
1956	790
1956	8743
1956	4018
1956	3480
1956	573
1956	1437
1956	8660
1956	3070
1956	3172
1956	6194
1956	5868
1956	6469
1956	7295
1956	8797
1956	51176
1956	2885
1956	51285
1956	23348
1956	10344
1956	3643
1956	25942
1956	3265
1956	2648
1956	4087
1956	7846
1956	3852
1956	2353
1956	6696
1956	5054
1956	53615
1956	6790
1956	10919
1956	7048
1956	1052
1956	1407
1956	4215
1956	1958
1956	5137
1956	891
1956	2932
1956	7013
1956	2597
1956	5781
1956	4792
1956	1385
1956	6609
1956	468
1956	25805
1956	147841
1956	6502
1956	5170
1956	3987
1956	83439
1956	3611
1956	7074
1956	3817
6387	4318
6387	207
6387	920
6387	4843
6387	8648
6387	5290
6387	5054
6387	23396
6387	6667
6387	4149
6387	1021
6387	598
6387	7494
6387	9687
6387	4791
6387	1019
6387	2885
6387	3458
6387	3068
6387	6777
6387	30011
6387	55215
6387	1843
6387	999
6387	5777
6387	673
6387	9219
6387	6772
6387	3320
6387	5970
6387	10891
6387	28988
6387	5868
6387	4772
6387	2178
6387	3672
6387	3172
6387	6778
6387	1293
6387	5590
6387	2354
6387	5879
6387	8841
6387	3064
6387	2050
6387	1277
6387	142
6387	6935
6387	839
6387	387
6387	4683
6387	3576
6387	4878
6387	6272
6387	79039
6387	7534
6387	6885
6387	7852
6387	2099
7852	3091
7852	4318
7852	5879
7852	3717
7852	6714
7852	3952
7852	5580
7852	7048
7852	5602
7852	6464
7852	1437
7852	5925
7852	545
7852	3554
7852	596
7852	382
7852	7074
7852	8819
7852	4131
7852	2065
