Node_A	Node_B
10622	4534
10622	7879
10622	3308
10622	80227
10622	57647
10622	29763
10622	6138
10622	51649
171568	55703
171568	9533
171568	51082
171568	5250
171568	5184
171568	9588
171568	10197
171568	6301
171568	6157
23636	51
23636	4736
23636	8801
23636	9282
8021	30011
8021	28952
8021	4513
8021	904
8021	6168
8021	10001
8021	6232
8027	1854
8027	471
8027	10540
9146	6187
9146	10213
9146	51506
9146	498
9146	51119
9146	51719
9146	57175
1025	8662
1025	6228
1025	8428
5714	5702
5714	9861
5714	5687
5714	5686
5714	57003
5714	8905
5714	4282
5714	29093
5714	729857
5714	6120
5714	6228
5714	85313
5714	5516
5714	2539
5714	64080
5714	6599
5714	7385
5714	6232
5714	790
5714	8260
5714	1968
5714	6633
5714	6155
5714	38
5714	6128
5714	8407
5714	2027
5714	80324
5714	27089
5714	22824
5714	6597
5714	6301
5714	1915
5715	5701
5715	5704
5715	6203
5715	2286
5715	1024
5715	6204
5715	119504
5715	79624
5715	11331
5715	6132
5715	821
5715	1503
5715	60496
5715	7175
5715	9219
5715	7324
5715	26953
5715	23607
5715	22927
5715	84172
5715	6643
4172	4176
4172	5433
4172	5711
4172	23352
4172	26088
4172	5705
4172	5430
4172	6812
4172	54942
4172	5713
4172	10197
4172	3611
4172	6874
4172	8407
4172	54939
4172	10963
4172	51218
4172	29102
4172	10594
4176	9533
4176	158
4176	2805
4176	55720
4176	10134
4176	5223
4176	506
4176	128
4176	372
4176	3094
4176	9184
4176	51100
4176	6175
4176	6188
4176	28973
10001	9477
10001	9969
10001	55192
10001	143471
10001	11331
10001	3336
10001	55037
10001	908
10001	5684
10001	55666
10001	6191
10001	6203
10001	7417
10001	6155
10001	10434
10001	65083
10001	1072
10001	1062
10001	151987
219541	9862
219541	509
219541	3925
219541	9377
219541	9382
219541	10128
219541	6647
219541	6136
219541	51082
219541	6152
219541	6745
219541	6223
219541	6888
219541	483
143471	5686
143471	5700
143471	5708
143471	6829
143471	23406
143471	6175
143471	6294
143471	79624
143471	5717
143471	51477
143471	6124
143471	8563
143471	1327
143471	6224
143471	10327
143471	4736
143471	6141
143471	230
5686	5695
5686	5693
5686	5708
5686	4831
5686	5424
5686	79982
5686	6206
5686	10938
5686	54517
5686	3014
5686	57819
5686	10055
5686	3188
5686	65008
5686	3939
5686	6748
5686	26520
5686	5905
5686	1396
5686	6599
5686	8242
5686	6124
5686	6175
5686	1152
5686	10785
5686	80155
5686	9129
5686	115708
5686	57560
5686	132
5686	55967
5686	23603
5686	11224
5686	5710
5686	10054
5686	5034
5686	11231
5686	54464
5686	261726
5686	6228
5686	3276
5686	6136
5686	10247
5686	8880
5686	10204
5686	342538
5686	988
5686	6717
5686	144983
5686	6123
5686	6647
5686	81873
5686	3688
5686	54874
5686	5682
5705	5707
5705	5708
5705	5701
5705	5704
5705	5693
5705	5685
5705	5683
5705	9349
5705	2237
5705	10130
5705	26354
5705	9969
5705	9112
5705	7453
5705	23481
5705	6745
5705	6175
5705	4676
5705	9861
5705	22916
5705	7417
5705	6627
5705	4736
5705	1981
5705	51126
5705	57019
5705	818
5705	124801
5705	23517
5705	4705
5705	100526842
5705	25873
5705	6749
5705	5696
5705	6206
5705	10525
5705	476
5705	1642
5705	54606
5705	10933
5705	8896
5705	7385
5705	10277
5705	1854
5705	10963
5705	55226
5707	5709
5707	5701
5707	5704
5707	5708
5707	5693
5707	1915
5707	7419
5707	3833
5707	9862
5707	10632
5707	8724
5707	790
5707	11104
5707	57510
5707	11224
5707	2531
5707	6194
5707	56945
5707	6128
5707	7706
5707	1978
5707	81876
5707	6168
5707	3841
5707	6207
5707	1192
5707	1655
5707	3094
5707	5236
5707	6125
5707	6184
5707	8038
5707	6747
5707	55968
5707	2956
5707	5250
5707	1454
5707	11034
5707	51371
5707	25824
5707	6191
5707	51154
9861	5701
9861	5711
9861	5696
9861	3192
9861	25902
9861	6181
9861	51661
9861	54606
9861	34
9861	8761
9861	8893
9861	4351
9861	25942
9861	1736
9861	5093
9861	847
9861	3033
9861	7184
9861	6168
9861	29934
9861	493856
9861	6125
9861	53343
9861	55651
9861	5709
9861	5605
9861	27079
9861	9643
9861	3065
9861	6741
9861	8665
9861	156
9861	7419
9861	57129
9861	2539
9861	1968
9861	9446
9861	6189
9861	6176
9861	3313
5708	10213
5708	5710
5708	5694
5708	2673
5708	1315
5708	29927
5708	6632
5708	1797
5708	5878
5708	6138
5708	1650
5708	57647
5708	26156
5708	25873
5708	689
5708	10594
5708	11034
5708	22872
5708	23705
5708	10730
5708	51540
5708	51082
5708	11316
5708	128989
5708	6120
5708	6746
5708	230
5708	9533
5708	3849
5708	9631
5708	25942
5708	6189
5708	6208
5708	51602
5708	5432
5708	6389
5708	4700
5708	10963
5708	908
5708	3704
5708	8665
5708	3612
5708	3190
5708	471
5708	3837
5709	5694
5709	5684
5709	8175
5709	30968
5709	2770
5709	10598
5709	23435
5709	6135
5709	5437
5709	6599
5709	4351
5709	26528
5709	6142
5709	7965
5709	5469
5709	4999
5709	9410
5709	51074
5709	1460
5709	5777
5709	493
5709	6144
5709	6120
5709	9328
5709	7385
5709	6154
5709	9933
5709	832
5709	10452
5709	118460
5709	2224
5709	4724
5709	25932
5709	83475
5709	9322
5709	8480
5709	60314
5709	23451
5709	10093
5709	6627
5709	25942
5709	1164
5709	4723
5709	51661
5709	54148
5709	6230
5709	2091
5709	23603
29079	9477
29079	10025
29079	5469
29079	9442
29079	51586
29079	10075
29079	515
29079	5711
29079	3191
29079	3927
29079	10963
29079	83660
29079	24148
29079	4809
29079	71
29079	57037
29079	6520
29079	5700
29079	5683
29079	1654
55588	5469
55588	1665
55588	160287
55588	8667
55588	1915
55588	6134
55588	3945
55588	6741
55588	1022
55588	5822
55588	3276
55588	347733
55588	23607
55588	7251
55588	6201
29894	8189
29894	1478
29894	5905
29894	1965
29894	4809
29894	10521
29894	6193
29894	55661
29894	6135
29894	2125
55339	51692
55339	51585
55339	6189
55339	4736
55339	6138
55339	5700
55339	7311
55339	476
54815	1107
54815	64847
54815	22818
54815	7430
54815	26155
54815	6634
54815	1994
54815	5300
57459	57504
57459	996
57459	5688
57459	6191
57459	6165
57459	84154
57459	10923
22948	10273
22948	988
22948	8636
22948	6051
22948	10724
22948	56339
22948	11080
22948	1654
22948	6130
22948	51639
22948	7168
22948	1974
22948	10078
6950	10575
6950	6184
6950	6749
6950	521
6950	9525
6950	10051
6950	6223
6950	375
6950	27341
6950	28969
6950	847
23595	1854
4999	222229
4999	6122
4999	11224
4999	4436
4999	25873
7529	7533
7529	6223
7529	55611
7529	6169
7529	2027
7529	27037
7529	2739
7529	5689
7529	134430
7532	6500
7532	6129
7532	5962
7532	10808
7532	5695
7532	6208
7532	5062
7532	6169
7532	6189
10450	2098
10450	6206
10450	9968
10450	79050
10450	7385
57461	6137
57461	5580
57461	8659
57461	1537
57461	2794
57461	1655
57461	10694
57461	10213
57461	2023
57461	8939
57461	5496
57461	5111
57461	10642
57461	7284
57461	7416
57461	6128
57461	10421
57461	5479
57461	8886
1615	51520
1615	7074
1615	51082
1615	6132
1615	51068
1615	6874
1615	5860
1615	11338
1615	9114
1615	51633
1615	6603
1615	2286
1615	51477
1615	3836
1615	1936
1615	6175
1615	54107
1615	387
1615	11151
1615	6191
1615	10598
5859	4141
5859	5438
5859	5471
5859	10592
5859	79577
5859	3313
5859	6907
5859	6625
5859	2023
5859	6156
5859	9136
5859	483
5859	2794
5859	5223
5859	6136
5859	10933
5859	3843
7251	9026
7251	23022
7251	84364
7251	5929
7251	4691
7251	1477
7251	4809
7251	3958
7251	38
7251	3842
7251	6175
7251	83940
7251	29925
7251	5562
7251	476
7251	6204
7251	55236
7251	490
7251	9948
7251	261726
7251	790
7251	22992
93343	6125
93343	51110
93343	5689
93343	26155
93343	10015
93343	1503
93343	2653
5690	5695
5690	5711
5690	439
5690	5698
5690	10016
5690	4736
5690	55726
5690	373156
5690	23560
5690	5305
5690	25902
5690	6193
5690	6319
5690	10197
5690	79711
5690	7001
5690	55973
5690	5903
5690	2664
5690	5214
5690	6184
5690	9382
5690	8407
5690	8886
5690	6133
5690	7415
5690	6217
5690	6155
5690	6189
5690	1832
5690	10412
5690	389362
5690	6228
5690	6499
5690	6888
5690	11212
5692	5694
5692	5695
5692	5688
5692	25932
5692	6772
5692	3692
5692	2776
5692	9562
5692	5682
5692	6128
5692	5901
5692	7153
5692	10525
5692	23560
5692	6251
5692	5684
5692	55510
5692	10534
5692	23524
5692	23788
5692	6157
5692	5550
5692	6599
5692	6210
5692	51477
5692	50865
5692	54517
5692	29085
5692	54973
5692	23450
5692	10051
5692	25940
5692	1213
5692	5976
5692	5351
5692	23787
5692	7284
5692	63875
5692	1938
5692	9439
5692	1738
5692	1107
5692	23020
54994	4736
54994	10735
57610	80232
57610	2146
1478	6175
1478	4190
1478	2879
1478	8886
1478	52
1478	5440
1478	23176
1478	8942
1478	54512
1478	6202
1478	23406
1478	100526842
1478	6176
1478	5268
1478	54517
1478	1974
1478	9656
1478	10274
23283	989
23283	18
23283	9349
23283	4724
23283	6181
23020	9416
23020	24148
23020	27339
23020	5510
23020	6202
23020	7311
23020	3192
23020	57142
23020	6217
23020	50813
23020	5685
23020	988
23020	1047
23020	5886
23020	6184
23020	2146
23020	5214
23020	10963
23020	6830
23020	5357
23020	1509
23020	55082
23020	9114
23020	375
23020	6133
23020	2739
23020	3337
9416	26121
9416	9987
9416	6231
9416	5861
9416	10963
9416	2171
9416	10072
9416	2186
9416	4942
9416	811
9416	5052
9416	7430
9416	8607
9416	11331
9416	8604
9416	6142
9416	23019
112950	1024
112950	5718
112950	51018
112950	8624
112950	9361
112950	6132
112950	6147
112950	5696
112950	5861
112950	6207
112950	23406
112950	226
112950	6122
112950	6202
112950	5704
112950	5550
112950	10121
112950	1072
112950	29957
9440	9969
9440	3094
9440	8480
9440	54499
9440	23603
9440	6224
9440	27233
9440	1327
9440	3192
9440	6204
9440	4076
9440	55742
9440	1975
9440	5518
9440	4942
9440	51493
9440	1047
9440	9133
9477	9442
9477	6130
9477	57062
9477	54499
9477	6170
9477	5239
9477	3315
9477	6134
9477	8881
9477	51202
9477	6141
9477	26986
9477	1650
9477	5717
58493	6228
58493	9933
65123	26173
65123	4351
65123	51386
51616	6874
51616	6877
51616	22944
6874	6881
6874	51434
6874	4802
6874	4705
6874	27089
6874	55299
6874	7072
6874	9282
6874	57062
6874	23524
6874	6210
6874	6188
10036	57508
10036	6747
10036	112936
8208	25932
8208	6633
51010	5394
51010	1315
51010	38
51010	6224
51010	2521
51010	23521
51010	29978
51010	7879
51010	10250
51010	4173
54512	51013
54512	10200
54512	1665
54512	8467
54512	7534
54512	5700
54512	10226
54512	5792
54512	51382
54512	8664
54512	1153
54512	5226
54512	6209
54512	476
54512	23476
54512	10289
54512	11224
54512	6629
25942	1459
25942	55856
25942	55655
25942	26528
25942	3326
25942	5478
25942	53371
25942	5518
25942	1396
25942	3320
25942	3094
25942	3301
79595	55236
79595	5906
7082	7175
7082	3336
7082	4282
7082	84364
7082	57222
9414	51520
9414	6647
9414	1072
9414	4218
9414	10204
9414	10574
53981	81608
53981	5694
53981	5198
53981	1975
53981	4174
53981	5702
53981	6294
53981	140838
53981	8663
53981	10768
53981	2909
53981	8243
53981	55173
53981	1503
5704	5683
5704	5693
5704	790
5704	5356
5704	8761
5704	27131
5704	51362
5704	6749
5704	51121
5704	8895
5704	58477
5704	55703
5704	22872
5704	822
5704	26275
5704	7311
5704	6207
5704	6118
5704	6224
5704	3692
5704	3939
5704	5478
5704	9114
5704	22929
5704	51144
5704	6143
5704	2027
5704	5716
5704	9945
5704	3614
5704	2597
5704	22868
5704	23397
5704	8886
5704	79631
5704	390637
5704	28957
5704	5162
5704	813
5704	38
5704	2539
5704	7385
5704	10621
5717	5702
5717	57129
5717	3313
5717	25879
5717	5440
5717	7284
5717	54862
5717	8895
5717	10576
5717	54987
5717	34
5717	25824
5717	6730
5717	51068
5717	8175
5717	6165
5717	10592
5717	6130
5717	9045
5717	10449
5717	55705
5717	11128
5717	7264
5717	1915
5717	79366
5717	8301
5717	5496
5717	6601
5717	4281
5717	57707
5717	728642
5717	22821
5717	7458
5717	5700
5717	54165
5717	80205
5717	5518
5717	6717
5717	6888
5717	10270
5717	63923
5717	84154
5717	6697
5718	5700
5718	5710
5718	5713
5718	5706
5718	5711
5718	5696
5718	9097
5718	338321
5718	654364
5718	11080
5718	6155
5718	9382
5718	10131
5718	387082
5718	6472
5718	54475
5718	2968
5718	9128
5718	6188
5718	8880
5718	8260
5718	6741
5718	10250
5718	6603
5718	2286
5718	6122
5718	25932
5718	4190
5718	8452
5718	3054
5718	6206
5718	51340
5718	477
5718	10397
5718	6130
5718	6453
5718	539
5718	832
5718	23325
5718	5091
5718	51218
5718	8886
5718	4700
5718	1503
5718	7407
5718	6232
5718	3948
5718	3840
5718	5094
2067	11073
2067	26986
2067	3685
2067	5861
2067	7295
2072	1917
2072	375
10025	9862
10025	4436
10025	56949
10025	24144
10025	23560
10025	9446
10025	11047
10025	5687
10025	1537
10025	7296
10025	3315
10025	4673
10025	10016
10025	4724
10025	4361
10025	7329
10025	10294
10200	23016
10200	10527
10200	908
10200	6128
10200	38
10200	10539
10200	7386
10200	200081
10200	6184
51013	23404
51013	22894
51013	3939
51013	7430
51013	2521
51013	6154
51013	9318
51013	6129
51386	27335
51386	8667
51386	847
51386	6633
51386	54431
51386	57590
