Node_A	Node_B
2	8368
351	43
351	334
351	5663
351	7276
351	57062
351	55173
351	23644
351	7311
351	8861
351	5728
19	28974
19	7311
19	6182
19	5931
19	842
19	5708
821	7336
821	121504
821	10163
821	7469
821	3164
821	8356
821	2959
1756	8195
1756	64852
1756	55971
1756	1478
1756	8208
1756	2965
2316	9533
2316	5663
2316	10856
2316	8805
2316	7402
2316	10919
2316	4234
2316	2068
2316	55275
2316	2958
2316	25776
2316	23043
2316	57690
2316	6015
2316	6233
2316	221613
2316	7314
2316	154796
2316	9470
2316	23363
2316	1236
2316	7158
2316	29899
2316	649
2316	699
2316	10096
2316	5971
2316	23595
2316	1665
2316	10238
2316	9112
2316	124995
2316	998
2316	9862
3832	1739
3832	7402
3832	207
3832	6883
3832	1017
3832	5432
3832	27000
10558	5438
10558	2963
10558	3192
10558	1973
10558	5688
10558	545
10558	4055
10558	60
7402	5530
7402	23189
7402	6464
7402	3065
7402	55031
7402	3184
7402	10432
287	3297
287	3455
287	23476
6833	9112
6833	22995
3767	1499
3767	4174
160	57062
160	4522
160	5332
160	93035
160	8360
160	2247
160	4214
160	863
160	2833
160	8346
160	8665
160	9587
160	1536
160	8463
160	7314
160	582
23	9276
23	1660
23	23028
23	11091
23	55143
23	2963
23	57507
23	10389
23	124944
23	1656
23	5501
23	142
23	5571
23	8366
23	1058
23	1017
28974	23028
28974	10592
28974	6428
28974	1499
28974	2068
28974	5976
28974	51010
28974	8359
28974	11269
28974	8367
28974	5058
28974	2271
28974	10916
28974	5037
28974	8360
1105	23028
1105	4522
1105	26512
1105	6921
1105	23404
1105	4790
1105	23673
1105	124944
1105	4552
1105	596
1105	2271
1105	192111
1105	8366
1105	5881
1105	7314
1105	148362
1105	84333
9276	5289
9276	10576
9276	2066
9276	27304
9276	9020
9276	5684
9276	4283
9276	8360
9276	23594
9276	23380
9276	8669
9276	23476
9276	1616
9276	9140
9276	3326
9276	54737
9276	4234
9276	8361
9276	8452
9276	11140
9276	3020
9276	3054
9276	156
9276	79155
57062	1660
57062	5052
57062	554313
57062	51447
57062	6886
57062	8360
57062	55174
57062	5687
57062	27304
57062	348180
57062	7311
57062	84108
57062	6625
57062	8874
1660	5332
1660	8936
1660	84311
1660	79027
1660	5111
1660	55669
1660	9150
1660	10336
1660	10423
1660	8357
1660	5688
1660	151648
1660	11168
1660	9859
1660	6714
1660	92609
1660	8346
1660	3066
23028	863
23028	8350
23028	8351
23028	8354
23028	4522
23028	22803
23028	11184
23028	2547
23028	908
23028	10492
23028	85409
23028	121504
23028	873
23028	1003
23028	8294
23028	1956
23028	10980
23028	5728
23028	2891
23028	123016
23028	6293
23028	1909
23028	5685
23028	4791
23028	7157
23028	7004
23028	6233
23028	1654
23028	6872
23028	7311
23028	5591
23028	7014
23028	29127
23028	2354
23028	7323
23028	2022
23028	57117
23028	7450
23028	2932
23028	6746
23028	10540
23028	868
23028	55236
23028	5660
23028	8453
23028	6605
23028	9020
23028	85236
3796	5052
3796	6428
3796	10131
3796	9688
3796	1026
3796	8195
3796	6839
3796	369
3796	90102
3796	7186
3796	9656
3796	8208
3796	54623
3796	8772
3796	1488
3796	5695
4522	2631
4522	255967
4522	131118
4522	404672
4522	1656
4522	983
4522	7018
4522	2494
4522	6880
4522	9337
4522	142
4522	64919
4522	57224
2631	6421
2631	9440
2631	8812
2631	3077
2631	60489
2631	51421
2631	54463
2631	9474
2631	9101
2631	9611
2631	1163
2631	7046
2631	23468
2631	10574
2631	10001
5332	54962
5332	55355
5332	8366
5332	5499
5332	4085
5332	57379
5332	5468
5332	5617
5332	153129
5332	79084
5332	121504
5332	1107
5332	808
5332	2145
5052	404672
5052	7157
5052	3588
5052	6917
5052	5929
5052	1457
5052	3066
5052	8208
5052	9611
5052	7161
5052	26013
5052	5437
5052	10055
5052	28976
5052	7703
6421	56829
6421	8362
6421	7314
6421	7311
6421	2960
6421	25920
6421	4793
6421	57117
6421	81605
6421	8924
6421	3685
6421	10097
6421	9113
6421	23635
6421	5435
10592	23310
10592	22803
10592	5286
10592	2261
10592	27338
10592	594
10592	8359
10592	1956
10592	2068
10592	545
10592	6045
10592	3852
10592	3065
10592	27161
10592	6348
10592	3161
10592	6950
10592	284403
10592	8370
10592	7316
10592	9113
6428	29089
6428	154810
6428	1499
6428	6385
6428	4738
6428	4297
6428	26523
6428	55662
6428	1058
6428	92815
6428	5687
6428	652968
6428	6432
6428	2213
22803	91368
22803	10419
22803	23064
22803	6606
22803	23636
22803	5888
22803	79577
22803	9020
22803	10919
22803	5976
22803	5435
22803	27348
22803	996
22803	53981
22803	8358
22803	4791
22803	7157
22803	6233
22803	2669
22803	197259
22803	5571
64240	5441
64241	5695
55347	7532
55347	85235
55347	404672
55347	5639
55347	1736
55347	10920
55347	50944
55347	8970
55347	6015
55347	7314
55347	26524
55347	6594
55347	8355
55347	6830
55347	6917
55347	51386
55347	7187
55347	25820
9131	5147
9131	6233
9131	7314
9131	7316
9131	7529
9131	2237
9131	8365
9131	2912
9131	3741
9131	10519
9131	6500
9131	2963
9131	10725
9131	51399
9131	5434
9131	8354
9131	5928
9131	142
9131	148362
9131	152485
9131	8673
9131	2958
9131	8451
9131	9641
9131	10228
9131	22976
9131	2033
23568	402
23568	9349
23568	9094
23568	27339
23568	113130
23568	6045
23568	3303
23568	1499
23568	8350
23568	50943
23568	26271
23568	54206
23568	5663
23568	9126
23568	580
23568	5976
23568	5971
23568	26273
23568	23404
403	7534
403	4171
403	661
403	2962
403	3185
403	6233
403	284119
403	79829
403	56339
403	7203
403	399687
403	998
403	9958
403	873
403	1108
403	10574
403	2186
403	3159
25943	10971
25943	7159
25943	55174
25943	7316
25943	653604
25943	3012
25943	51433
25943	10155
25943	5903
25943	2332
25943	10898
25943	8363
25943	332
25943	55662
25943	142
25943	11093
25943	408
25943	8717
112942	6233
112942	2961
112942	8365
112942	8454
112942	3581
112942	7088
112942	10270
112942	3015
112942	2263
112942	9555
112942	8451
112942	7314
112942	8350
112942	2959
112942	9978
112942	10787
112942	8945
112942	27250
5147	7314
5147	7529
5147	3054
5147	1642
5147	8367
5147	1081
5147	4067
5147	6830
5147	84557
5147	8675
5147	9557
5147	3265
5147	1025
5147	11200
5147	80006
5147	8726
5147	65018
5147	10521
5147	7311
9349	7316
9349	10971
9349	7534
9349	115106
9349	23476
9349	7159
9349	3592
9349	7424
9349	4641
9349	2186
9349	7157
9349	8726
9349	6633
9349	998
9349	26259
9349	1950
9349	4869
6233	65057
6233	207
6233	604
6233	996
6233	1026
6233	1080
6233	23586
6233	1956
6233	2059
6233	2066
6233	2115
6233	4935
6233	339942
6233	9709
6233	8349
6233	64135
6233	8517
6233	10320
6233	3705
6233	120892
6233	8491
6233	4137
6233	9927
6233	4609
6233	4792
6233	4851
6233	5111
6233	5830
6233	5209
6233	25898
6233	5978
6233	55159
6233	5997
6233	81858
6233	4091
6233	64750
6233	92610
6233	7124
