Node_A	Node_B
10622	661
10622	79709
10622	8761
10622	1967
10622	10131
10622	26135
10622	6205
10622	3071
171568	55718
171568	5434
171568	55611
171568	1665
171568	9146
171568	8301
171568	10539
171568	51506
171568	6748
23636	5037
23636	10095
23636	5547
23636	2271
8021	4927
8021	51143
8021	1072
8021	10963
8021	4141
8021	11224
8021	2058
8027	7169
8027	51154
8027	2107
9146	29934
9146	441282
9146	6165
9146	51260
9146	476
9146	6152
1025	92345
1025	55031
1025	6209
904	55967
5714	5702
5714	5713
5714	5718
5714	5687
5714	5683
5714	5694
5714	5693
5714	5686
5714	126204
5714	80895
5714	54475
5714	23435
5714	5689
5714	5236
5714	25996
5714	6235
5714	5777
5714	114049
5714	11016
5714	6156
5714	51068
5714	8662
5714	5306
5714	5111
5714	30968
5714	2027
5714	1213
5714	5315
5714	10938
5714	8672
5714	6747
5714	498
5714	2026
5715	5717
5715	51477
5715	6134
5715	4478
5715	2539
5715	6175
5715	6144
5715	6209
5715	9871
5715	83443
5715	51602
5715	23521
5715	115708
5715	7419
5715	10094
5715	4999
5715	790
5715	5694
5715	6625
5715	1327
5715	1072
4172	4176
4172	4175
4172	84296
4172	6160
4172	3192
4172	134430
4172	6142
4172	7414
4172	50813
4172	6697
4172	2617
4172	6175
4172	5048
4172	539
4172	29079
4172	1399
4172	54165
4172	11260
4172	3945
4176	4171
4176	79892
4176	790
4176	5718
4176	1192
4176	11103
4176	4134
4176	6597
4176	3320
4176	5887
4176	11128
4176	51585
4176	1509
4176	9349
4176	9325
10001	5469
10001	10025
10001	55588
10001	9969
10001	6232
10001	3183
10001	4839
10001	84245
10001	6142
10001	4809
10001	5709
10001	9219
10001	159
10001	5706
10001	1315
10001	3320
10001	440
10001	483
10001	8417
10001	6130
219541	224
219541	56605
219541	6203
219541	6188
219541	6191
219541	10921
219541	7879
219541	1937
219541	6157
219541	22916
219541	23450
219541	6155
219541	10607
219541	7837
143471	5685
143471	5694
143471	5684
143471	5705
143471	6141
143471	9255
143471	5230
143471	2023
143471	6230
143471	8189
143471	5591
143471	6224
143471	51121
143471	23310
143471	4646
143471	11331
143471	8518
143471	50
143471	220988
5686	5694
5686	5682
5686	5702
5686	5701
5686	5709
5686	11047
5686	25932
5686	5393
5686	23392
5686	64965
5686	5824
5686	2531
5686	6135
5686	6130
5686	6169
5686	1939
5686	84294
5686	2794
5686	23020
5686	5518
5686	6597
5686	10200
5686	7791
5686	6647
5686	6128
5686	79631
5686	79366
5686	8766
5686	22872
5686	728689
5686	6132
5686	5214
5686	5496
5686	8880
5686	5982
5686	6760
5686	9322
5686	151987
5686	10657
5686	11137
5686	9973
5686	25873
5686	11331
5686	27236
5686	27250
5686	56931
5686	3192
5686	11198
5686	3068
5686	4686
5686	10449
5686	1978
5686	5203
5686	523
5686	56254
5686	645
5705	5700
5705	5713
5705	5682
5705	5694
5705	5687
5705	790
5705	55466
5705	6224
5705	1213
5705	1434
5705	10963
5705	123169
5705	51144
5705	8417
5705	1315
5705	10212
5705	9440
5705	3188
5705	11157
5705	9685
5705	2821
5705	2108
5705	23476
5705	26517
5705	34
5705	2317
5705	56984
5705	1736
5705	57486
5705	4714
5705	10209
5705	5437
5705	6217
5705	3192
5705	6169
5705	9282
5705	54892
5705	6144
5705	5034
5705	6157
5705	1022
5705	10914
5705	1981
5705	11103
5705	6228
5705	832
5707	11047
5707	5700
5707	5689
5707	5693
5707	51377
5707	5687
5707	5887
5707	9380
5707	9908
5707	5094
5707	7750
5707	27089
5707	6188
5707	55114
5707	6125
5707	353
5707	10342
5707	4736
5707	10573
5707	11137
5707	2286
5707	5709
5707	1491
5707	10016
5707	6390
5707	51081
5707	6181
5707	4174
5707	3187
5707	5518
5707	6187
5707	203068
5707	5111
5707	58517
5707	6132
5707	92906
5707	4218
5707	23603
5707	132321
5707	6601
5707	23234
5707	28985
5707	51144
9861	10213
9861	5713
9861	5685
9861	5688
9861	5687
9861	5694
9861	5684
9861	55795
9861	22889
9861	6204
9861	7311
9861	5111
9861	6206
9861	57175
9861	6189
9861	6208
9861	1465
9861	6167
9861	3146
9861	10075
9861	8175
9861	51372
9861	10120
9861	8880
9861	6142
9861	51506
9861	6389
9861	6191
9861	221184
9861	1159
9861	6128
9861	10589
9861	6137
9861	6205
9861	51121
9861	4853
9861	10921
9861	3326
9861	689
9861	10189
9861	7086
9861	4839
5708	5700
5708	5685
5708	5692
5708	5887
5708	6128
5708	8880
5708	163
5708	56945
5708	51031
5708	2281
5708	64785
5708	6652
5708	55847
5708	55622
5708	29894
5708	117246
5708	51659
5708	5859
5708	6228
5708	6207
5708	3735
5708	25828
5708	5687
5708	5432
5708	3939
5708	6146
5708	6193
5708	6168
5708	55256
5708	10452
5708	219
5708	6235
5708	5609
5708	55236
5708	3093
5708	51499
5708	55299
5708	3958
5708	23066
5708	5430
5708	5710
5708	7317
5708	10963
5708	4736
5708	5034
5708	5464
5708	8886
5708	1073
5708	23412
5709	5684
5709	80155
5709	11047
5709	30968
5709	9114
5709	10093
5709	5710
5709	6125
5709	6160
5709	4329
5709	5693
5709	4736
5709	5271
5709	5692
5709	8801
5709	51729
5709	6189
5709	10153
5709	4817
5709	2109
5709	64976
5709	1503
5709	6158
5709	4507
5709	3614
5709	6597
5709	1974
5709	6428
5709	203068
5709	1662
5709	4513
5709	10204
5709	3185
5709	5034
5709	5702
5709	3181
5709	24148
5709	7879
5709	3839
5709	6152
5709	22992
5709	6135
5709	387
5709	1487
5709	5704
5709	689
5709	11052
29079	112950
29079	605
29079	23039
29079	5478
29079	79731
29079	83939
29079	51119
29079	5245
29079	34
29079	8624
29079	539
29079	8570
29079	86
29079	55299
29079	6168
29079	5313
29079	55703
29079	6137
29079	10483
55588	9282
55588	9442
55588	23560
55588	5049
55588	6134
55588	10526
55588	5034
55588	55818
55588	23176
55588	51585
55588	9440
55588	6319
55588	7268
55588	79716
29894	5717
29894	6141
29894	7307
29894	22827
29894	3337
29894	10165
29894	23212
29894	5861
29894	2805
55339	53981
55339	3840
55339	6123
55339	9871
55339	10728
55339	3094
55339	8533
55339	5528
54815	57459
54815	5704
54815	5701
54815	7416
54815	6134
54815	4686
54815	7335
54815	26986
57459	1107
57459	57504
57459	27257
57459	55226
57459	51163
57459	6191
22948	10694
22948	10575
22948	10693
22948	10574
22948	38
22948	1213
22948	64783
22948	8724
22948	56984
22948	7086
22948	5315
22948	10434
22948	112950
6950	3418
6950	1503
6950	3308
6950	5981
6950	91949
6950	27068
6950	6168
6950	6176
6950	1979
6950	9948
6950	10987
23595	6611
4999	6133
4999	654364
4999	7879
4999	1152
4999	9147
7529	6888
7529	140432
7529	3416
7529	11004
7529	1376
7529	93100
7529	7965
7529	6210
7529	5479
7532	5688
7532	6132
7532	6232
7532	29114
7532	6188
7532	6136
7532	23389
7532	7086
7532	2632
10450	56949
10450	8761
10450	6120
10450	10212
10450	1396
57461	53981
57461	7335
57461	132
57461	57508
57461	54892
57461	2673
57461	51013
57461	10399
57461	396
57461	5432
57461	3028
57461	54969
57461	51540
57461	4141
57461	28987
57461	829
57461	79017
57461	2935
57461	6194
1615	9521
1615	90850
1615	3185
1615	4691
1615	83443
1615	8407
1615	6175
1615	998
1615	6143
1615	3251
1615	38
1615	2286
1615	25938
1615	9948
1615	5692
1615	54464
1615	6790
1615	5702
1615	5223
1615	7332
1615	10419
5859	2058
5859	9255
5859	10521
5859	3939
5859	6228
5859	5110
5859	10623
5859	5441
5859	9559
5859	10963
5859	9810
5859	5887
5859	4705
5859	81608
5859	26227
5859	9933
7251	3337
7251	6301
7251	10397
7251	65985
7251	1802
7251	29901
7251	231
7251	51068
7251	51218
7251	23450
7251	3094
7251	6158
7251	6432
7251	6208
7251	7386
7251	6647
7251	10946
7251	39
7251	5879
7251	23649
7251	7205
7251	23020
7251	56954
93343	27236
93343	22861
93343	9092
93343	2923
93343	6165
93343	51253
93343	23644
5690	5688
5690	5693
5690	5683
5690	5694
5690	5702
5690	5930
5690	6181
5690	9045
5690	5861
5690	8819
5690	90411
5690	2962
5690	3419
5690	10097
5690	8893
5690	1431
5690	6812
5690	5393
5690	6992
5690	10051
5690	9416
5690	8565
5690	6601
5690	1915
5690	22824
5690	5713
5690	5214
5690	8886
5690	51586
5690	6876
5690	6222
5690	5315
5690	178
5690	2521
5690	55157
5690	5710
5692	5683
5692	5696
5692	5682
5692	5713
5692	5717
5692	11047
5692	11338
5692	56160
5692	22824
5692	2107
5692	6133
5692	5870
5692	6224
5692	11224
5692	481
5692	11311
5692	7311
5692	4942
5692	80145
5692	4716
5692	196528
5692	112950
5692	10327
5692	83939
5692	9045
5692	66005
5692	392
5692	399687
5692	7169
5692	539
5692	27068
5692	57819
5692	6184
5692	28957
5692	8666
5692	10025
5692	4620
5692	79034
5692	10525
5692	1662
54994	6697
54994	4728
57610	9045
57610	6137
1478	10471
1478	1975
1478	5306
1478	2023
1478	6184
1478	6222
1478	1992
1478	6155
1478	7511
1478	10025
1478	8894
1478	6390
1478	4125
1478	6158
1478	3396
1478	29789
1478	6230
1478	1491
1478	830
23283	11128
23283	6137
23283	230
23283	6187
23283	3315
23020	51631
23020	51477
23020	2673
23020	7385
23020	5201
23020	26135
23020	3704
23020	1159
23020	55622
23020	6132
23020	311
23020	9533
23020	27341
23020	3054
23020	9948
23020	10449
23020	9380
23020	158
23020	6165
23020	908
23020	5695
23020	6122
23020	4798
23020	83548
23020	23223
23020	5687
9416	51692
9416	56949
9416	1854
9416	27430
9416	5049
9416	5250
9416	10768
9416	6138
9416	8668
9416	5518
9416	2271
9416	50855
9416	1728
9416	10971
9416	6697
9416	5698
9416	51690
112950	5469
112950	4173
112950	6135
112950	9615
112950	7706
112950	6193
112950	10096
112950	291
112950	5704
112950	9349
112950	5723
112950	203068
112950	6625
112950	6230
112950	6599
112950	22978
9440	6837
9440	6647
9440	140801
9440	6697
9440	5689
9440	6632
9440	7385
9440	10437
9440	5111
9440	6138
9440	5394
9440	5435
9440	10933
9440	6217
9440	84154
9440	170506
9477	6837
9477	117246
9477	51520
9477	23233
9477	7385
9477	8936
9477	9221
9477	6222
9477	8218
9477	3476
9477	5594
9477	3728
9477	51593
9477	4716
9477	9588
9477	10412
58493	5184
58493	9045
65123	6168
65123	84263
65123	6829
51616	6878
51616	8761
51616	3183
6874	6878
6874	996
6874	4691
6874	6132
6874	54606
6874	6647
6874	6203
6874	2673
6874	2582
6874	506
6874	10632
6874	5184
6874	51569
6874	1650
6874	10240
10036	8208
10036	3312
10036	54987
8208	4809
51010	54512
51010	2317
51010	36
51010	5696
51010	128989
51010	22929
51010	6599
51010	998
51010	55312
51010	6675
54512	5393
54512	10200
54512	10528
54512	3149
54512	54809
54512	2108
54512	9129
54512	30011
54512	509
54512	6146
54512	56893
54512	5111
54512	5347
54512	115708
54512	2879
54512	54939
54512	7167
54512	3613
25942	51742
25942	1457
25942	7514
25942	51119
25942	10120
25942	378
25942	6152
25942	10048
25942	1915
25942	5689
25942	10494
25942	29114
25942	2271
25942	5684
25942	8803
79595	51742
79595	95
7082	9414
7082	9380
7082	476
7082	6184
7082	71
9414	5557
9414	3028
9414	29945
9414	79075
9414	522
53981	5693
53981	6132
53981	51382
53981	25978
53981	5528
53981	6194
53981	6224
53981	11315
53981	6829
53981	1479
53981	60678
53981	22924
5704	10213
5704	5718
5704	9218
5704	6231
5704	1047
5704	54606
5704	203068
5704	8668
5704	7170
5704	10016
5704	836
5704	3306
5704	1622
5704	55612
5704	57062
5704	117246
5704	7416
5704	64318
5704	2091
5704	6389
5704	28952
