Node_A	Node_B
2	4171
351	43
351	7276
351	55031
351	5469
351	1017
351	3716
351	8535
351	27113
351	7469
351	1230
19	7314
19	10592
19	8408
19	6720
19	3065
19	5469
821	3832
821	10558
821	10043
821	22863
821	5437
821	7311
821	10432
1756	3832
1756	10558
1756	51474
1756	23586
1756	3560
1756	1439
2316	10856
2316	7520
2316	10616
2316	2547
2316	10521
2316	6628
2316	8367
2316	7178
2316	5096
2316	5925
2316	8533
2316	10848
2316	5684
2316	5108
2316	57117
2316	4848
2316	23186
2316	6233
2316	9133
2316	1832
2316	2962
2316	9337
2316	207
2316	26173
2316	10423
2316	5439
2316	51755
2316	2186
2316	29882
2316	8366
2316	7247
2316	653604
2316	8347
2316	2321
3832	1022
3832	2072
3832	1499
3832	5515
3832	5931
10558	9517
10558	58508
10558	8648
10558	5432
10558	381
10558	1232
7402	3364
7402	7533
7402	2873
7402	6872
7402	5438
7402	8520
7402	8924
7402	199990
7402	5523
287	685
287	3875
287	7311
6833	23063
6833	7159
3767	661
3767	60
160	23028
160	5052
160	6421
160	10592
160	10914
160	151648
160	10403
160	57506
160	6233
160	23133
160	1487
160	10109
160	1052
160	8669
160	57507
160	28974
23	9276
23	1660
23	2071
23	983
23	3018
23	8607
23	6879
23	7157
23	57224
23	5576
23	5701
23	10694
23	1654
23	23269
23	8454
23	65109
28974	2631
28974	4086
28974	7161
28974	7157
28974	5430
28974	10270
28974	7049
28974	55610
28974	8366
28974	9101
28974	1642
28974	7534
28974	4297
28974	23054
28974	55275
1105	23028
1105	9775
1105	1656
1105	55174
1105	54386
1105	567
1105	8115
1105	23658
1105	5928
1105	403
1105	5883
1105	7533
1105	6233
1105	7316
1105	121504
1105	199990
1105	5431
9276	4522
9276	53407
9276	8361
9276	6502
9276	8367
9276	699
9276	56915
9276	9131
9276	2959
9276	6045
9276	84333
9276	2064
9276	6124
9276	10919
9276	7109
9276	11091
9276	6182
9276	593
9276	2071
9276	5332
9276	1616
9276	2145
9276	10109
9276	7514
57062	8915
57062	6357
57062	1616
57062	1478
57062	5879
57062	3065
57062	8351
57062	6884
57062	331
57062	7850
57062	7703
57062	8354
57062	6045
57062	8361
57062	6790
57062	672
1660	23405
1660	7316
1660	6015
1660	1499
1660	4778
1660	9314
1660	79829
1660	26271
1660	23478
1660	6636
1660	23177
1660	8669
1660	246184
1660	9969
1660	9112
1660	27000
1660	154810
1660	55355
1660	1655
23028	367
23028	863
23028	1107
23028	3066
23028	8352
23028	8351
23028	8355
23028	8356
23028	5332
23028	6938
23028	7157
23028	3135
23028	9958
23028	2919
23028	8697
23028	5928
23028	3021
23028	115106
23028	8337
23028	213
23028	6233
23028	26013
23028	3303
23028	7405
23028	4780
23028	79829
23028	5683
23028	1200
23028	582
23028	92815
23028	10987
23028	10399
23028	51327
23028	9656
23028	6605
23028	7003
23028	4001
23028	8087
23028	4000
23028	1956
23028	10856
23028	4085
23028	22995
23028	6357
23028	4790
23028	1630
23028	1387
23028	5437
23028	7531
3796	10592
3796	596
3796	27005
3796	473
3796	6118
3796	1642
3796	5436
3796	1822
3796	8366
3796	7311
3796	8351
3796	2961
3796	6944
3796	23492
3796	4193
3796	58499
4522	1495
4522	7335
4522	2959
4522	4066
4522	55755
4522	6117
4522	554313
4522	5431
4522	7013
4522	9739
4522	114609
4522	23468
4522	3575
4522	10288
4522	65057
2631	10592
2631	22803
2631	2271
2631	2547
2631	58160
2631	2962
2631	5434
2631	54930
2631	8969
2631	50943
2631	6602
2631	9859
2631	10987
2631	10785
2631	84759
5332	10592
5332	11218
5332	51765
5332	10423
5332	7311
5332	7534
5332	595
5332	10749
5332	10597
5332	4170
5332	9442
5332	3487
5332	9716
5332	2059
5052	5936
5052	8363
5052	5430
5052	6195
5052	9820
5052	4283
5052	585
5052	6879
5052	116844
5052	1978
5052	25847
5052	55312
5052	5621
5052	9319
5052	8683
5052	10845
6421	5562
6421	5286
6421	7516
6421	1207
6421	5108
6421	4804
6421	3708
6421	3006
6421	79833
6421	3936
6421	5530
6421	4171
6421	53981
6421	55755
6421	126961
10592	23310
10592	7203
10592	8359
10592	23644
10592	54478
10592	6500
10592	3065
10592	8520
10592	55610
10592	9092
10592	27433
10592	3981
10592	54741
10592	3554
10592	8661
10592	5439
10592	9738
6428	6612
6428	8360
6428	152485
6428	8451
6428	55666
6428	1616
6428	9020
6428	8607
6428	7936
6428	55257
6428	9341
6428	5347
6428	7965
6428	4100
6428	7314
6428	8368
22803	6606
22803	9681
22803	5931
22803	79155
22803	5058
22803	10810
22803	595
22803	121504
22803	11335
22803	6015
22803	3018
22803	2873
22803	6774
22803	8367
22803	867
22803	6917
22803	10524
22803	1501
22803	7532
22803	9319
22803	80854
22803	8357
64240	56949
64241	7517
55347	7316
55347	7532
55347	121504
55347	5514
55347	5879
55347	79050
55347	5460
55347	54512
55347	112942
55347	3066
55347	7161
55347	4140
55347	404672
55347	7015
55347	672
55347	7189
55347	9134
55347	23054
9131	6233
9131	51542
9131	7529
9131	10971
9131	10693
9131	4131
9131	11091
9131	5889
9131	8365
9131	92815
9131	1499
9131	9070
9131	983
9131	9101
9131	57332
9131	8878
9131	5440
9131	7187
9131	57805
9131	8368
9131	54512
9131	5438
9131	5515
9131	189
9131	5931
9131	8454
23568	6233
23568	7316
23568	7529
23568	10856
23568	84733
23568	8368
23568	723790
23568	10575
23568	51529
23568	51013
23568	5518
23568	9557
23568	114990
23568	27000
23568	23047
23568	64121
23568	10042
23568	84894
23568	8665
403	7532
403	7533
403	6045
403	1052
403	8726
403	53981
403	124944
403	10155
403	7027
403	8355
403	904
403	7316
403	129880
403	10916
403	6741
403	28976
403	23327
25943	5147
25943	7311
25943	7314
25943	9094
25943	672
25943	2043
25943	6233
25943	5880
25943	9025
25943	6830
25943	7074
25943	25842
25943	9759
25943	57472
25943	5204
25943	51138
25943	55723
25943	3934
112942	9349
112942	7316
112942	5111
112942	1072
112942	29882
112942	29894
112942	8666
112942	1912
112942	595
112942	57508
112942	6657
112942	146059
112942	9025
112942	5663
112942	6613
112942	1230
112942	3551
5147	7316
5147	890
5147	57508
5147	7874
5147	51474
5147	2975
5147	9134
5147	2289
5147	246184
5147	54463
5147	84456
5147	1973
5147	51586
5147	8453
5147	582
5147	333932
5147	473
5147	3020
5147	10565
9349	7314
9349	7529
9349	10971
9349	55755
9349	2961
9349	8362
9349	4552
9349	4049
9349	4286
9349	8355
9349	55215
9349	2959
9349	1147
9349	83939
9349	8332
9349	83987
9349	23429
6233	7965
6233	207
6233	79444
6233	51185
6233	1956
6233	2873
6233	92815
6233	3191
6233	3309
6233	3398
6233	10989
6233	3725
6233	120892
6233	57506
6233	100507436
6233	4084
6233	4734
6233	4842
6233	9572
6233	5685
6233	5713
6233	5728
6233	5886
6233	50484
6233	257397
6233	11065
6233	7322
6233	9246
6233	7335
6233	8408
6233	9094
6233	9958
6233	27005
6233	7520
6233	7532
6233	7534
6233	1822
6233	5929
6233	200558
6233	55835
6233	6132
6233	7316
6233	9070
6233	3021
6233	473
6233	10393
6233	5499
6233	8352
6233	5437
6233	10336
6233	7311
6233	2965
6233	5905
6233	3551
6233	6721
6233	8678
6233	8463
6233	468
6233	27040
6233	23095
6233	8533
6233	51343
6233	51474
6233	4616
6233	55832
6233	64422
6233	2521
6233	8365
6233	4999
6233	23286
6233	147111
6233	7879
6233	8880
6233	2547
6233	5436
6233	25804
6233	53335
6233	1870
6233	2010
6233	775
6233	3185
6233	7411
6233	9969
6233	2033
6233	5888
6233	7158
6233	5978
6233	2071
6233	8520
6233	57521
6233	5695
6233	9851
6233	60
6233	10971
6233	10051
6233	2146
6233	7347
6233	3181
6233	25885
6233	5691
6233	2271
6233	6599
6233	8343
6233	3054
6233	25839
6233	585
6233	23586
6233	7314
6233	10787
6233	23314
6233	29107
6233	51366
6233	58508
6233	10200
6233	1017
6233	11144
