Node_A	Node_B
4193	7157
4193	1029
4193	472
4193	5925
4193	7161
4193	6135
4193	2033
4193	6591
4193	6667
4193	8493
4193	8850
4193	7321
4193	995
4193	10277
4193	11200
4193	11186
4193	83737
4193	900
4193	7421
4193	581
4193	7329
4193	2064
4193	1647
4193	6469
4193	4361
4193	5087
4193	3725
4193	3558
4193	4170
4193	4312
4193	51720
4193	9025
4193	4790
4193	8717
4193	3685
4193	6774
4193	5599
4193	7124
4193	633
4193	4256
4193	9988
4193	6872
4193	2978
4193	6772
4193	51285
4193	208
4193	23028
4193	993
4193	983
4193	57787
4193	5170
4193	1499
4193	5058
4193	355
4193	4772
4193	607
4193	6850
4193	5582
4193	3552
4193	8900
4193	356
4193	4904
4193	2932
4193	3066
4193	9146
4193	4171
4193	6515
4193	5499
4193	3082
4193	940
4193	23265
4193	3611
4193	10818
4193	8737
4193	1432
4193	112744
4193	2099
4193	632
4193	6497
4193	6696
4193	8826
4193	3065
4193	10096
4193	5451
4193	5663
4193	23291
4193	1398
4193	841
4193	207
4193	9672
4193	5566
4193	10856
4193	5931
4193	1950
4193	3726
4193	5295
4193	5747
4193	1729
4193	1788
4193	7533
4193	4775
4193	1960
4193	3717
4193	55349
4193	23411
4193	51176
4193	5781
4193	2335
4193	10987
4193	1600
4193	4000
4193	7422
4193	5879
4193	1958
4193	5777
4193	3002
4193	7018
4193	861
4193	25
4193	2308
4193	801
4193	1386
4193	80010
4193	8844
4193	10000
4193	4018
4193	3689
4193	664
4193	7293
4193	4654
4193	23645
4193	1948
4193	2119
4193	4313
4193	10563
4193	2011
4193	5606
4193	5594
4193	8797
4193	3068
4193	2475
4193	4318
4193	64781
4193	324
4193	5335
4193	9021
4193	409
4193	51135
4193	10891
4193	5071
4193	5608
4193	3329
4193	10451
4193	999
4193	11336
4193	5603
4193	6654
4193	9971
4193	3312
4193	2625
7157	23411
7157	581
7157	596
7157	2475
7157	7874
7157	8493
7157	1111
7157	672
7157	598
7157	7159
7157	5925
7157	3065
7157	1499
7157	25898
7157	1647
7157	57103
7157	4869
7157	3569
7157	6794
7157	1020
7157	1956
7157	6615
7157	5111
7157	1027
7157	387893
7157	7428
7157	3486
7157	4843
7157	1758
7157	1432
7157	10155
7157	387
7157	6772
7157	7421
7157	3159
7157	207
7157	5594
7157	4318
7157	595
7157	54541
7157	572
7157	64065
7157	4790
7157	1051
7157	7832
7157	7391
7157	8445
7157	7249
7157	1877
7157	2274
7157	1649
7157	11073
7157	9261
7157	4361
7157	9349
7157	4800
7157	4089
7157	1147
7157	10498
7157	6464
7157	5595
7157	4137
7157	1978
7157	3558
7157	5340
7157	7534
7157	3303
7157	890
7157	1736
7157	6890
7157	4292
7157	3861
7157	632
7157	5664
7157	9252
7157	7076
7157	3383
7157	8794
7157	1058
7157	4502
7157	5757
7157	1386
7157	1870
7157	51499
7157	10399
7157	255488
7157	2288
7157	3872
7157	4314
7157	54487
7157	4316
7157	2175
7157	7306
7157	6898
7157	3726
7157	8260
7157	6599
7157	5449
7157	1447
7157	6613
7157	3880
7157	200186
7157	9047
7157	7490
7157	2188
7157	5747
7157	3725
7157	6256
7157	11009
7157	6608
7157	142
7157	10564
7157	3932
7157	1796
7157	2247
7157	10971
7157	6462
7157	398
7157	5879
7157	959
7157	5469
7157	2056
7157	10092
7157	3033
7157	999
7157	2002
7157	5606
7157	4149
7157	2534
7157	6198
7157	3624
7157	917
7157	6093
7157	3572
7157	5931
7157	4067
7157	5328
7157	3605
7157	1050
7157	7528
7157	915
7157	1950
7157	2335
7157	10344
7157	8320
7157	2549
7157	354
7157	23636
7157	5906
7157	9759
7157	8021
7157	4846
7157	6927
7157	5580
7157	8767
7157	4773
7157	7341
7157	338
7157	7422
7157	1869
7157	10000
7157	389
7157	9610
7157	27018
7157	7514
7157	5599
7157	5663
7157	5156
7157	7074
7157	89780
7157	3265
7157	91851
7157	100290481
7157	5728
7157	4088
7157	7189
7157	861
7157	472
7157	5894
7157	7325
7157	10524
7157	4998
7157	25945
7157	5329
7157	644353
7157	3910
7157	87
7157	2065
7157	8878
7157	2625
7157	102
7157	57167
7157	4093
7157	3066
7157	3836
7157	3685
7157	6373
7157	7486
7157	3551
7157	4215
7157	5898
7157	5777
7157	27123
7157	1026
7157	2932
7157	5601
7157	55349
7157	2779
7157	5829
7157	3691
7157	23236
7157	8312
7157	8850
7157	367
7157	2321
7157	9351
7157	4915
7157	6352
7157	6667
7157	3717
7157	920
7157	841
7157	5979
7157	5422
7157	2931
7157	659
7157	919
7157	653361
7157	6194
7157	2280
7157	1387
7157	898
7157	1277
7157	1786
7157	8976
7157	4616
7157	7067
7157	4286
7157	5501
7157	6714
7157	3394
7157	3837
7157	3164
7157	64151
7157	8321
7157	3576
7157	8837
7157	6778
7157	5584
7157	58190
7157	3553
7157	5590
7157	253868
7157	51285
7157	5551
7157	128239
7157	7132
7157	3146
7157	356
7157	3676
7157	6497
7157	3557
7157	4233
7157	1385
7157	11171
7157	5970
7157	1363
7157	896
7157	3815
7157	7329
7157	2100
7157	5290
7157	55824
7157	79728
7157	6351
7157	6605
7157	2213
7157	1998
7157	8841
7157	3479
7157	27113
7157	5770
7157	1399
7157	2801
7157	83737
7157	4313
7157	10681
7157	8626
7157	1398
7157	2264
7157	9294
7157	6688
7157	2207
7157	2908
7157	5582
7157	10273
7157	63967
7157	1030
7157	2287
7157	2017
7157	5518
7157	3566
7157	6382
7157	3586
7157	2185
7157	7027
7157	388
7157	5337
7157	29904
7157	7531
7157	2308
7157	5460
7157	107
7157	3702
7157	6469
7157	4854
7157	2624
7157	2889
7157	4478
7157	842
7157	84876
7157	5568
7157	54205
7157	3398
7157	8737
7157	4283
7157	657
7157	3454
7157	1906
7157	3799
7157	1909
7157	3055
7157	4654
7157	3912
7157	5610
7157	317
7157	3458
7157	7532
7157	3597
7157	9265
7157	3002
7157	55143
7157	8324
7157	6272
7157	3170
7157	6934
7157	6776
7157	4303
7157	2033
7157	1847
7157	998
7157	3606
7157	4609
7157	4001
7157	5335
7157	1234
7157	57521
7157	10892
7157	10499
7157	4217
7157	3659
7157	8660
7157	2099
7157	6591
7157	5591
7157	6597
7157	5347
7157	3091
7157	5905
7157	3320
7157	374
7157	80142
7157	4772
7157	2885
7157	10301
7157	2535
7157	6416
7157	1052
7157	2810
7157	5294
7157	2997
7157	3630
7157	654
7157	23129
7157	1017
7157	10397
7157	7048
7157	860
7157	6403
7157	6885
7157	4803
7157	2023
7157	5292
7157	1643
7157	5295
7157	834
7157	3560
7157	4851
7157	3562
7157	3665
7157	3315
7157	7124
7157	627
7157	3678
7157	1019
7157	3082
7157	30009
7157	6197
7157	7472
7157	79733
7157	8607
7157	1029
7157	4087
7157	1958
7157	54880
7157	5581
7157	5058
7157	4914
7157	405
7157	3312
7157	4205
3569	6774
3569	3572
3569	3630
3569	9021
3569	3717
3569	3146
3569	8600
3569	1906
3569	4609
3569	2908
3569	1950
3569	598
3569	3667
3569	4846
3569	1029
3569	10891
3569	3929
3569	5594
3569	4094
3569	5879
3569	2033
3569	5595
3569	2932
3569	4878
3569	468
3569	5328
3569	10018
3569	1958
3569	2625
3569	7042
3569	6446
3569	1758
3569	5155
3569	4602
3569	3560
3569	10524
3569	2266
3569	269
3569	58484
3569	5884
3569	4087
3569	8819
3569	5111
3569	1445
3569	2475
3569	840
3569	2549
3569	7448
3569	3002
3569	999
3569	10048
3569	3635
3569	4790
3569	1869
3569	928
3569	6885
3569	9475
3569	5187
3569	7414
3569	89780
3569	6654
3569	6776
3569	4097
3569	7187
3569	1856
3569	160
3569	57167
3569	11200
3569	4194
3569	3718
3569	55958
3569	5515
3569	5601
3569	51176
3569	28988
3569	2309
3569	4040
3569	140823
3569	51196
3569	25
3569	1956
3569	5916
3569	685
3569	207
3569	1263
3569	51564
3569	545
3569	2597
3569	920
3569	51135
3569	105371893
3569	7803
3569	8841
3569	1876
3569	5499
3569	54205
3569	362
3569	7297
3569	7534
3569	55859
3569	3562
3569	9612
3569	27043
3569	7150
3569	6839
3569	367
3569	3861
3569	5608
3569	6915
3569	5156
3569	4772
3569	5979
3569	4205
3569	7531
3569	59
3569	2099
3569	3162
3569	7329
3569	8698
3569	3688
3569	4286
3569	7471
3569	6714
3569	6498
3569	8320
3569	64781
3569	915
3569	857
3569	7124
3569	7525
3569	3796
3569	6599
3569	382
3569	6464
3569	581
3569	1051
3569	246778
3569	2335
3569	7054
3569	637
3569	9170
3569	3725
3569	4915
3569	672
3569	5077
3569	3708
3569	2355
3569	3308
3569	572
3569	6198
3569	5602
3569	7057
3569	5970
3569	1655
3569	2064
3569	891
3569	142
3569	355
3569	4318
3569	5241
3569	4084
3569	6602
3569	174
3569	25946
3569	183
3569	6010
3569	596
3569	53358
3569	1058
3569	2188
3569	1452
3569	4605
3569	5894
3569	3309
3569	5934
3569	10217
3569	5604
3569	84708
3569	4088
3569	5468
3569	7291
3569	841
3569	10153
3569	338
3569	2002
3569	4485
3569	2057
3569	5928
3569	1107
3569	7029
3569	5728
3569	3554
3569	6249
3569	7185
3569	2737
3569	3651
3569	7096
3569	2885
3569	5058
3569	3690
3569	2194
3569	5925
3569	4214
3569	4049
3569	387
3569	80177
3569	6667
3569	5347
3569	4313
3569	7409
6774	6772
6774	7124
6774	246778
6774	2033
6774	4170
6774	1499
6774	7291
6774	2064
6774	3558
6774	5580
6774	5777
6774	5728
6774	5771
6774	8841
6774	3718
6774	595
6774	4233
6774	5468
6774	5594
6774	6778
6774	29949
6774	5595
6774	5599
6774	3065
6774	4803
6774	2264
6774	2623
6774	2353
6774	4851
6774	3659
6774	6696
6774	9965
6774	112744
6774	5137
6774	7538
6774	11148
6774	1435
6774	25
6774	29127
6774	2885
6774	8611
6774	4654
6774	3280
6774	1869
6774	5788
6774	1536
6774	5159
6774	10399
6774	1445
6774	1017
6774	27035
6774	3551
6774	1234
6774	4214
6774	2627
6774	5598
6774	5829
6774	30009
6774	5338
6774	5894
6774	6194
6774	2532
6774	9846
6774	1793
6774	5155
6774	7074
6774	5609
6774	673
6774	2549
6774	55349
6774	8440
6774	5062
6774	3594
6774	9261
6774	3929
6774	640
6774	8743
6774	8431
6774	2002
6774	10642
6774	330
6774	3728
6774	7110
6774	2251
6774	1907
6774	4772
6774	23162
6774	10095
6774	1026
6774	472
6774	4001
6774	2932
6774	3082
6774	6794
6774	10987
6774	6688
6774	3549
6774	27121
6774	6615
6774	3371
6774	2736
6774	11200
