Node_A	Node_B
2	23279
351	5663
351	23186
351	7311
351	6015
351	56915
351	51421
351	7507
351	4851
351	51208
351	7376
19	8352
19	10042
19	4734
19	1499
19	2146
19	9079
821	10365
821	58508
821	7153
821	51138
821	196513
821	805
821	554313
1756	2316
1756	10765
1756	55174
1756	2010
1756	2266
1756	6045
2316	83478
2316	1655
2316	9533
2316	8520
2316	9266
2316	57521
2316	29117
2316	998
2316	5921
2316	51548
2316	151648
2316	8976
2316	8626
2316	5347
2316	6478
2316	5008
2316	55143
2316	7158
2316	5687
2316	3018
2316	84936
2316	7311
2316	473
2316	79728
2316	3880
2316	6640
2316	8363
2316	2203
2316	84532
2316	79577
2316	4318
2316	9958
2316	547
3832	9820
3832	7316
3832	8467
3832	116844
3832	7936
3832	8364
3832	10000
10558	171546
10558	26173
10558	7520
10558	5430
10558	3020
10558	5295
10558	1232
10558	9276
7402	3309
7402	8365
7402	9575
7402	7534
7402	6233
7402	4172
7402	3574
7402	57504
7402	5894
287	54801
287	2099
287	5562
6833	121504
6833	10336
3767	7314
3767	9611
160	7316
160	112942
160	6045
160	2968
160	6249
160	783
160	3934
160	1234
160	10138
160	55636
160	79084
160	5432
160	9276
160	333932
160	284119
160	6917
23	4522
23	5332
23	5052
23	5111
23	22995
23	22994
23	3091
23	5685
23	8358
23	672
23	1736
23	7532
23	57332
23	9688
23	115106
23	10524
28974	8357
28974	23633
28974	55662
28974	10423
28974	3488
28974	5591
28974	8969
28974	6597
28974	10749
28974	7027
28974	64919
28974	10963
28974	4804
28974	1027
28974	8607
28974	8335
1105	9276
1105	57621
1105	10693
1105	23035
1105	10155
1105	54741
1105	6117
1105	10564
1105	3014
1105	221037
1105	5688
1105	7341
1105	10912
1105	7520
1105	5440
1105	9821
1105	5286
9276	51465
9276	5111
9276	1058
9276	8662
9276	983
9276	55347
9276	3192
9276	65109
9276	9337
9276	5499
9276	7329
9276	7314
9276	4756
9276	4233
9276	51474
9276	7158
9276	6233
9276	6603
9276	9587
