Node_A	Node_B
2	351
351	7276
351	7314
351	1655
351	60
351	55212
351	4149
351	7341
351	545
351	9439
19	1756
19	10558
19	397
19	9470
19	10036
19	8607
821	2316
821	10558
821	6908
821	2873
821	79738
821	79140
821	5890
1756	3832
1756	10574
1756	267
1756	1108
1756	7319
2316	367
2316	1058
2316	55355
2316	5058
2316	55347
2316	57332
2316	10933
2316	403
2316	5111
2316	790
2316	4848
2316	7314
2316	6233
2316	8366
2316	2059
2316	10642
2316	8607
2316	9341
2316	5931
2316	8454
2316	10401
2316	9739
2316	9820
2316	26173
2316	5295
2316	23191
2316	51631
2316	8666
2316	79441
2316	8294
2316	898
2316	3018
2316	3875
3832	1739
3832	5728
3832	81608
3832	5784
3832	582
3832	5515
10558	51555
10558	83452
10558	92
10558	355
10558	23673
10558	5874
7402	6641
7402	5886
7402	6331
7402	3304
7402	57507
7402	7311
7402	3702
7402	7936
7402	701
287	6833
287	7332
287	9314
6833	10423
3767	6045
3767	8365
160	57062
160	1660
160	4522
160	10096
160	8357
160	22995
160	7411
160	3066
160	23411
160	7090
160	5868
160	2010
160	6233
160	5430
160	5604
160	5884
23	2631
23	6428
23	54535
23	9079
23	4234
23	51010
23	7520
23	166379
23	8665
23	84456
23	7936
23	121536
23	81858
23	5111
23	3043
23	57332
28974	9276
28974	3796
28974	2631
28974	5052
28974	22803
28974	10423
28974	1964
28974	56949
28974	5432
28974	27161
28974	10524
28974	57224
28974	8361
28974	23466
28974	355
28974	6421
1105	57062
1105	10919
1105	5685
1105	2041
1105	124995
1105	3726
1105	5591
1105	1832
1105	8359
1105	7531
1105	8607
1105	6357
1105	25842
1105	1027
1105	23635
1105	4292
1105	8294
9276	1660
9276	8362
9276	3309
9276	595
9276	10464
9276	9442
9276	10542
9276	5688
9276	6232
9276	9441
9276	1024
9276	6710
9276	8697
9276	26512
9276	4688
9276	55723
9276	3065
9276	90353
9276	10273
9276	5433
9276	5241
9276	4149
9276	5687
9276	121504
57062	5879
57062	23429
57062	7316
57062	9612
57062	8363
57062	1946
57062	9020
57062	7314
57062	7534
57062	9939
57062	85236
57062	6950
57062	2873
57062	3551
1660	5058
1660	23060
1660	7316
1660	5435
1660	8363
1660	8339
1660	5432
1660	8666
1660	23186
1660	3551
1660	6464
1660	9958
1660	3839
1660	1155
1660	7469
1660	545
1660	3643
1660	5144
23028	367
23028	863
23028	8355
23028	8354
23028	4066
23028	5052
23028	10592
23028	51542
23028	5111
23028	1147
23028	805
23028	8737
23028	5108
23028	93323
23028	8363
23028	5434
23028	23476
23028	8335
23028	51433
23028	23354
23028	5441
23028	904
23028	6635
23028	54487
23028	3018
23028	9646
23028	5997
23028	4615
23028	6045
23028	55593
23028	60
23028	10576
23028	8697
23028	7003
23028	55636
23028	9400
23028	5602
23028	51592
23028	3054
23028	51343
23028	5971
23028	3856
23028	2957
23028	10810
23028	8370
23028	2321
23028	79441
23028	5692
23028	9641
23028	958
23028	3065
3796	5332
3796	6428
3796	5434
3796	9755
3796	7316
3796	3018
3796	6605
3796	4068
3796	1728
3796	55174
3796	9966
3796	10432
3796	6921
3796	8453
3796	155
4522	5437
4522	2690
4522	6293
4522	8354
4522	9133
4522	8766
4522	54930
4522	7531
4522	404672
4522	3054
4522	10482
4522	7175
4522	7013
4522	219541
4522	3570
2631	7132
2631	55355
2631	3065
2631	1822
2631	2963
2631	55159
2631	667
2631	85358
2631	6045
2631	7341
2631	3561
2631	7027
2631	9924
2631	408
5332	7414
5332	814
5332	10454
5332	5431
5332	2059
5332	1785
5332	5976
5332	6241
5332	4534
5332	152485
5332	9094
5332	637
5332	863
5332	10152
5332	8350
5052	126961
5052	2638
5052	7124
5052	152485
5052	84333
5052	3320
5052	6157
5052	1387
5052	3958
5052	5914
5052	8360
5052	738
5052	7520
5052	9572
5052	3303
6421	6428
6421	196
6421	8361
6421	7314
6421	322
6421	8881
6421	5687
6421	8290
6421	8358
6421	51692
6421	8665
6421	1994
6421	25913
6421	142
6421	8356
10592	3015
10592	5599
10592	5685
10592	7316
10592	154810
10592	123016
10592	5591
10592	25847
10592	51542
10592	5431
10592	112464
10592	79027
10592	85236
10592	6009
10592	7311
10592	4846
10592	1021
10592	6917
10592	790
10592	3065
10592	7405
6428	54165
6428	10389
6428	317762
6428	399687
6428	84433
6428	834
6428	1107
6428	3356
6428	6714
6428	8668
6428	5931
6428	7157
6428	9529
22803	23411
22803	10594
22803	9862
22803	329
22803	9924
22803	3577
