Node_A	Node_B
10622	661
10622	506
10622	811
10622	2053
10622	3178
10622	55666
10622	84172
10622	6143
171568	9533
171568	11112
171568	705
171568	6136
171568	10450
171568	134430
171568	79624
171568	5683
171568	55705
23636	54107
23636	7251
23636	6749
23636	10383
8021	4927
8021	10190
8021	22827
8021	84365
8021	5705
8021	6185
8021	51493
8027	6741
8027	1915
8027	23511
9146	23521
9146	3800
9146	2098
9146	302
9146	51056
9146	6187
9146	3336
1025	5306
1025	5493
1025	53343
904	10199
5714	5702
5714	5700
5714	5694
5714	5686
5714	23534
5714	7205
5714	8761
5714	57504
5714	6675
5714	29934
5714	10342
5714	1737
5714	6128
5714	5906
5714	117246
5714	6137
5714	790
5714	10573
5714	6652
5714	9933
5714	8218
5714	1491
5714	483
5714	1939
5714	56984
5714	6164
5714	7965
5714	1646
5714	51072
5714	5436
5714	10097
5714	55920
5714	217
5715	9861
5715	5708
5715	10921
5715	5230
5715	29114
5715	7169
5715	4669
5715	6136
5715	310
5715	6194
5715	6152
5715	1457
5715	3028
5715	156
5715	3612
5715	8881
5715	11103
5715	1396
5715	56903
5715	4927
5715	3376
4172	4176
4172	4174
4172	22872
4172	6210
4172	9648
4172	2783
4172	6203
4172	1432
4172	6193
4172	6155
4172	6209
4172	6138
4172	5315
4172	6207
4172	706
4172	998
4172	6745
4172	25885
4172	6119
4176	4174
4176	4173
4176	2027
4176	6201
4176	10713
4176	54859
4176	4839
4176	6203
4176	23392
4176	7532
4176	5719
4176	6217
4176	65985
4176	10409
4176	8882
10001	9968
10001	55759
10001	64976
10001	1537
10001	26145
10001	5050
10001	51586
10001	4171
10001	5236
10001	8942
10001	10939
10001	5250
10001	1327
10001	55256
10001	5686
10001	58490
10001	6193
10001	509
10001	178
10001	65008
219541	29079
219541	55588
219541	5716
219541	81605
219541	55276
219541	86
219541	5711
219541	55720
219541	6881
219541	3945
219541	1508
219541	84154
219541	90411
219541	51606
143471	5683
143471	5704
143471	2547
143471	6189
143471	6228
143471	79026
143471	79720
143471	220988
143471	9861
143471	6158
143471	55854
143471	378
143471	6611
143471	1974
143471	5236
143471	6633
143471	6599
143471	493856
143471	6203
5686	5695
5686	5705
5686	5708
5686	10213
5686	5711
5686	25932
5686	6427
5686	1537
5686	6141
5686	7284
5686	28970
5686	7086
5686	4736
5686	63897
5686	8932
5686	29789
5686	3149
5686	57459
5686	9349
5686	7385
5686	10094
5686	54517
5686	6897
5686	55847
5686	8761
5686	998
5686	7386
5686	5771
5686	5962
5686	22948
5686	10294
5686	6224
5686	10598
5686	10885
5686	60488
5686	29086
5686	51441
5686	6207
5686	23607
5686	26986
5686	4329
5686	7874
5686	445
5686	55692
5686	10539
5686	9559
5686	9632
5686	539
5686	5868
5686	23171
5686	2963
5686	25839
5686	1938
5686	6169
5686	7268
5705	5717
5705	5708
5705	5689
5705	790
5705	5930
5705	55681
5705	7284
5705	476
5705	51729
5705	9045
5705	389362
5705	5437
5705	10452
5705	1973
5705	5687
5705	6160
5705	2026
5705	6124
5705	6184
5705	55257
5705	4478
5705	6194
5705	9512
5705	10994
5705	23788
5705	3301
5705	10980
5705	836
5705	10291
5705	10808
5705	51506
