Node_A	Node_B
10622	6129
10622	170506
10622	1981
10622	79366
10622	6138
10622	4719
10622	6175
10622	5717
171568	11128
171568	5868
171568	5682
171568	10061
171568	8565
171568	29766
171568	3178
171568	16
171568	6208
23636	1212
23636	2316
23636	10016
23636	3614
8021	5905
8021	4670
8021	23283
8021	23451
8021	128989
8021	1642
8021	6633
8027	11338
8027	5718
8027	10409
9146	29934
9146	3326
9146	10484
9146	2023
9146	47
9146	79731
9146	5704
1025	9615
1025	54505
1025	18
904	8894
5714	5702
5714	5707
5714	5704
5714	5705
5714	5686
5714	10471
5714	7335
5714	200081
5714	9968
5714	476
5714	6944
5714	9782
5714	1047
5714	2317
5714	2805
5714	8295
5714	79595
5714	88
5714	2281
5714	6597
5714	79171
5714	2521
5714	7532
5714	6204
5714	5478
5714	3948
5714	553115
5714	1915
5714	56902
5714	84061
5714	51362
5714	10598
5714	4478
5715	5702
5715	5706
5715	5510
5715	6164
5715	4736
5715	2923
5715	29957
5715	8761
5715	9221
5715	6160
5715	79720
5715	22938
5715	8924
5715	6637
5715	4673
5715	1854
5715	5226
5715	5962
5715	25873
5715	23398
5715	6232
4172	7532
4172	100885850
4172	5984
4172	84164
4172	22826
4172	1315
4172	55256
4172	30844
4172	8301
4172	3945
4172	10097
4172	481
4172	2582
4172	81889
4172	5684
4172	60528
4172	1665
4172	654364
4172	55299
4176	5708
4176	3312
4176	6193
4176	25804
4176	51382
4176	9643
4176	6207
4176	25978
4176	539
4176	8407
4176	57062
4176	23481
4176	102157402
4176	51362
4176	7458
4176	5692
10001	9442
10001	23097
10001	7203
10001	26528
10001	7164
10001	11224
10001	10525
10001	3336
10001	79590
10001	492
10001	6168
10001	396
10001	9054
10001	6164
10001	7064
10001	1736
10001	821
10001	6133
10001	8667
10001	51691
219541	9477
219541	9862
219541	1072
219541	5718
219541	5394
219541	51202
219541	1629
219541	11103
219541	11222
219541	6647
219541	51181
219541	23168
219541	29114
219541	6747
143471	5700
143471	5250
143471	6222
143471	5441
143471	10494
143471	3035
143471	26986
143471	6155
143471	29934
143471	6175
143471	8635
143471	11224
143471	8661
143471	3178
143471	6134
143471	7417
143471	51119
143471	29925
143471	55206
5686	5683
5686	5700
5686	56984
5686	5701
5686	5709
5686	10197
5686	25932
5686	5493
5686	11338
5686	22872
5686	9446
5686	5860
5686	29117
5686	1915
5686	1933
5686	7384
5686	6231
5686	56647
5686	8544
5686	5905
5686	23521
5686	1073
5686	1212
5686	1939
5686	3921
5686	7417
5686	3066
5686	6598
5686	6132
5686	5093
5686	9968
5686	10189
5686	3839
5686	6175
5686	521
5686	64083
5686	9126
5686	55661
5686	6169
5686	51719
5686	7322
5686	3028
5686	3336
5686	51520
5686	56259
5686	57410
5686	2023
5686	55646
5686	1642
5686	6210
5686	7419
5686	6230
5686	91875
5686	3320
5686	100129278
5686	7086
5705	9861
5705	5693
5705	5689
5705	5684
5705	5887
5705	3301
5705	3419
5705	6625
5705	6136
5705	10213
5705	5869
5705	3320
5705	6206
5705	131076
5705	6204
5705	2783
5705	23020
5705	55787
5705	5977
5705	6319
5705	1069
5705	23521
5705	81876
5705	84172
5705	3312
5705	7415
5705	5464
5705	10856
5705	5984
5705	54797
5705	8208
5705	91875
5705	29927
5705	5091
5705	51116
5705	5685
5705	6635
5705	4673
5705	28973
5705	10787
5705	3840
5705	6205
5705	51499
5705	22938
5705	6124
5705	5708
5707	5690
5707	5694
5707	5683
5707	5695
5707	51377
5707	5887
5707	5886
5707	9274
5707	353
5707	6154
5707	5704
5707	4723
5707	56993
5707	4670
5707	2794
5707	7001
5707	7511
5707	6191
5707	2194
5707	3094
5707	81855
5707	3308
5707	25873
5707	10528
5707	4831
5707	10093
5707	10652
5707	6202
5707	6767
5707	4999
5707	10728
5707	6155
5707	10236
5707	9933
5707	1738
5707	6137
5707	5684
5707	6164
5707	2966
5707	51160
5707	10383
5707	6228
9861	5701
9861	5704
9861	5719
9861	5683
9861	51699
9861	6749
9861	481
9861	94056
9861	54973
9861	3939
9861	51382
9861	2108
9861	3843
9861	5062
9861	23406
9861	29114
9861	51691
9861	7153
9861	539
9861	10575
9861	998
9861	6230
9861	54936
9861	5213
9861	25885
9861	23603
9861	7879
9861	6164
9861	5687
9861	23352
9861	65005
9861	51100
9861	6155
