Node_A	Node_B
2	729230
351	334
351	54103
351	2176
351	8347
351	841
351	3015
351	79084
351	1027
351	51028
351	10920
19	3832
19	10597
19	5888
19	8358
19	2271
19	51692
821	2316
821	8360
821	10576
821	3066
821	8362
821	92815
821	8533
1756	10558
1756	7402
1756	23063
1756	7314
1756	904
1756	84447
2316	1654
2316	1814
2316	4008
2316	5591
2316	5621
2316	6513
2316	83737
2316	23314
2316	5894
2316	8363
2316	7158
2316	8968
2316	4218
2316	55971
2316	10575
2316	7161
2316	4908
2316	6233
2316	9696
2316	2264
2316	55174
2316	7316
2316	3020
2316	7157
2316	4300
2316	10845
2316	701
2316	2967
2316	25842
2316	6421
2316	7411
2316	6883
2316	6217
3832	7316
3832	857
3832	147945
3832	2961
3832	54461
3832	375
10558	2065
10558	65018
10558	8658
10558	2961
10558	8365
10558	83605
10558	25939
7402	5530
7402	5435
7402	26268
7402	23404
7402	857
7402	8352
7402	10073
7402	23054
287	5692
287	8454
287	27000
6833	23016
6833	814
3767	7316
3767	9230
160	4522
160	5048
160	9230
160	6233
160	27304
160	60673
160	25920
160	8359
160	10765
160	6908
160	5530
160	7316
160	54512
160	5562
160	333932
160	6403
23	1105
23	57062
23	55142
23	9092
23	2547
23	5332
23	2784
23	51497
23	4001
23	8347
23	2147
23	6874
23	85236
23	8362
23	2237
23	5435
28974	23028
28974	10592
28974	5682
28974	9924
28974	8678
28974	8335
28974	64770
28974	23568
28974	9939
28974	5440
28974	10036
28974	6774
28974	5931
28974	3064
28974	3263
28974	55031
1105	23028
1105	5052
1105	10273
1105	8237
1105	10617
1105	9400
1105	5728
1105	8353
1105	56254
1105	55770
1105	207
1105	9851
1105	3005
1105	56949
1105	10989
1105	7322
9276	2631
9276	5289
9276	51100
9276	10576
9276	317762
9276	1058
9276	6233
9276	1536
9276	8607
9276	1026
9276	129880
9276	10524
9276	84172
9276	1460
9276	9150
9276	3065
9276	5688
9276	2308
9276	8365
9276	23586
9276	9978
9276	1643
9276	5518
9276	51185
9276	1973
57062	4522
57062	22803
57062	5985
57062	372
57062	6908
57062	367
57062	10083
57062	6710
57062	23658
