Node_A	Node_B
2	2058
351	334
351	54103
351	6382
351	9318
351	6908
351	7528
351	7316
351	6917
351	2957
351	55723
19	26019
19	3014
19	10336
19	8543
19	162427
19	79711
821	11335
821	55193
821	51386
821	3065
821	8805
821	3667
821	554313
1756	64319
1756	55208
1756	6720
1756	3741
1756	6428
1756	57117
2316	83478
2316	1654
2316	3674
2316	5058
2316	23405
2316	10096
2316	2966
2316	6606
2316	10521
2316	57215
2316	7311
2316	27335
2316	7178
2316	2861
2316	112942
2316	2067
2316	79140
2316	8878
2316	595
2316	3066
2316	55845
2316	3263
2316	51112
2316	5496
2316	817
2316	7316
2316	2261
2316	10575
2316	29882
2316	8363
2316	3880
2316	5774
2316	51691
2316	9040
3832	5052
3832	8065
3832	1108
3832	2194
3832	81858
3832	55723
3832	7316
10558	165679
10558	10419
10558	1973
10558	1108
10558	8366
10558	9230
10558	1129
10558	2177
7402	6641
7402	8359
7402	6786
7402	1642
7402	129880
7402	5594
7402	1387
7402	5564
7402	246778
287	6833
287	775
287	5663
6833	11140
3767	4214
3767	2068
160	23
160	8772
160	8353
160	7416
160	23291
160	11168
160	4651
160	5432
160	5514
160	1973
160	4066
160	8352
160	27161
160	8517
160	3643
160	23635
23	5332
23	6421
23	83593
23	1616
23	9070
23	10755
23	81605
23	10094
23	6938
23	3727
23	1495
23	6233
23	4793
23	4609
23	8364
28974	1105
28974	3065
28974	55755
28974	10980
28974	81605
28974	738
28974	3020
28974	5880
28974	8357
28974	9400
28974	4008
28974	996
28974	9276
28974	9094
28974	1459
28974	8878
1105	6421
1105	2961
1105	9219
1105	9862
1105	7157
1105	1026
1105	9557
1105	55636
1105	5008
1105	1058
1105	1410
1105	7316
1105	8312
1105	7335
1105	90353
1105	156
9276	60561
9276	51100
9276	9183
9276	8360
9276	5579
9276	7411
9276	6015
9276	1616
9276	8356
9276	2175
9276	5905
9276	105371893
9276	6923
9276	7520
9276	3562
9276	5688
9276	7341
9276	7157
9276	199990
9276	7314
9276	10544
9276	731
9276	701
9276	57522
57062	1742
57062	2963
57062	790
57062	124944
57062	2244
57062	9188
57062	498
57062	25904
57062	171023
57062	8968
57062	2965
57062	5663
57062	7109
57062	2921
57062	5329
57062	57819
1660	3796
1660	5052
1660	4171
1660	9958
1660	25943
1660	1639
1660	8363
1660	7335
1660	10987
1660	23107
1660	473
1660	8365
1660	1736
1660	7314
1660	5888
1660	23468
1660	7159
1660	56915
1660	10093
1660	64319
23028	3065
23028	8350
23028	8351
23028	8353
23028	8355
23028	2631
23028	5332
23028	861
23028	6421
23028	7311
23028	57332
23028	8665
23028	6428
23028	23476
23028	8520
23028	84033
23028	9400
23028	5928
23028	595
23028	6917
23028	5933
23028	7468
23028	56852
23028	1459
23028	5499
23028	7319
23028	8454
23028	7314
23028	8352
23028	8366
23028	604
23028	81605
23028	3487
23028	8361
23028	55193
23028	2959
23028	7936
23028	26259
23028	55629
23028	5437
23028	83860
23028	57162
23028	1994
23028	51399
23028	6654
23028	790
23028	3309
23028	5903
23028	2213
23028	25820
23028	3066
3796	5332
3796	9683
3796	26053
3796	8358
3796	92609
3796	4999
3796	8242
3796	3320
3796	54461
3796	8726
3796	51479
3796	3122
3796	857
3796	10217
3796	5501
4522	5332
4522	55723
4522	7316
4522	8565
4522	7203
4522	10038
4522	23122
4522	66036
4522	6233
4522	27241
4522	7158
4522	5829
4522	55636
4522	6293
4522	253260
4522	55072
2631	7316
2631	22948
2631	8115
2631	22919
2631	51592
2631	409
2631	9978
2631	84557
2631	995
2631	7874
2631	57224
2631	4928
2631	57508
2631	2967
2631	29110
5332	5052
5332	6428
5332	582
5332	151648
5332	8202
5332	3065
5332	54487
5332	5931
5332	7334
5332	6045
5332	81857
5332	8294
5052	6421
