Node_A	Node_B
2	5434
351	7276
351	2547
351	26053
351	6233
351	7132
351	10138
351	10521
351	8878
351	554313
351	1107
19	2316
19	6015
19	8353
19	25
19	8355
19	6256
821	1052
821	5440
821	55135
821	8087
821	10788
821	54386
821	10594
1756	6708
1756	5591
1756	6351
1756	57508
1756	23028
1756	7341
2316	1655
2316	1973
2316	5591
2316	8607
2316	7402
2316	8347
2316	9349
2316	3185
2316	29117
2316	84314
2316	5885
2316	7879
2316	3066
2316	7159
2316	8351
2316	375
2316	5241
2316	7316
2316	6128
2316	7311
2316	6632
2316	9450
2316	26271
2316	51112
2316	4131
2316	1387
2316	6045
2316	494470
2316	899
2316	23269
2316	79084
2316	5431
2316	23568
3832	7402
3832	9276
3832	6597
3832	5970
3832	7316
3832	6233
3832	10521
10558	60
10558	5052
10558	6457
10558	81631
10558	348180
10558	90353
10558	10163
10558	51554
7402	6641
7402	10142
7402	5439
7402	2249
7402	64919
7402	55143
7402	7157
287	8370
287	5111
287	3304
6833	2120
6833	839
3767	23404
3767	3303
160	3796
160	5433
160	8364
160	4172
160	55755
160	10673
160	8352
160	2355
160	2960
160	5682
160	23097
160	51138
160	8520
160	863
160	7157
160	672
23	1105
23	6421
23	5337
23	10419
23	4149
23	5439
23	51421
23	8351
23	55755
23	196513
23	8362
23	5929
23	8350
23	56254
23	27095
23	246184
28974	9276
28974	57062
28974	23028
28974	6421
28974	8936
28974	152485
28974	7469
28974	94
28974	5884
28974	8355
28974	6348
28974	9924
28974	7334
28974	7314
28974	83987
28974	57621
1105	10919
1105	5982
1105	7132
1105	8664
1105	3875
1105	5894
1105	5965
1105	6839
1105	6453
1105	25920
1105	2966
1105	7314
1105	4001
1105	23405
1105	1052
1105	6844
9276	1660
9276	4790
9276	3192
9276	8520
9276	55031
9276	10916
9276	902
9276	5621
9276	124995
9276	4173
9276	81608
9276	643
9276	5394
9276	5001
9276	5905
9276	25913
9276	5928
9276	23594
9276	2966
9276	7469
9276	1739
9276	1432
9276	8357
57062	1660
57062	23028
57062	22803
57062	4790
57062	23568
57062	7322
57062	5364
57062	6457
57062	4824
57062	3065
57062	1488
57062	3579
57062	2889
57062	9611
57062	57379
1660	6421
1660	10592
1660	6428
1660	4172
1660	4175
1660	7703
1660	246184
1660	6872
1660	51112
1660	10574
1660	10464
1660	2957
1660	6917
1660	2335
1660	4361
1660	57508
1660	8350
1660	2958
23028	8352
23028	8353
23028	8968
23028	2631
23028	51317
23028	23186
23028	10592
23028	6938
23028	142
23028	8195
23028	65109
23028	5978
23028	10273
23028	23054
23028	6272
23028	5688
23028	54617
23028	4214
23028	81631
23028	5440
23028	23495
23028	5885
23028	9070
23028	27250
23028	58487
23028	3015
23028	8665
23028	675
23028	9568
23028	60684
23028	4678
23028	7052
23028	57507
23028	3673
23028	8452
23028	56915
23028	9131
23028	10575
23028	5682
23028	4041
23028	79738
23028	23363
23028	3705
23028	2115
23028	890
23028	5329
23028	4131
23028	5523
3796	5332
3796	8362
3796	5576
3796	11198
3796	5784
3796	4643
3796	5431
3796	7311
3796	3269
3796	84733
3796	55611
3796	5434
3796	9070
3796	26471
3796	29945
4522	5052
4522	3020
4522	3566
4522	8451
4522	1655
4522	4087
4522	9557
4522	8344
4522	10728
4522	25842
4522	8366
4522	113457
4522	23607
4522	958
4522	1387
4522	4916
2631	8362
2631	578
2631	57657
2631	2122
2631	10693
2631	143187
2631	6720
2631	3551
2631	2237
2631	5594
2631	8339
2631	3269
2631	9188
2631	6921
2631	5209
5332	4791
5332	9958
5332	1026
5332	84557
5332	3837
5332	7132
5332	6233
5332	5929
5332	3320
5332	3014
5332	995
5332	93986
5332	54930
5332	51592
5332	51690
5052	22803
5052	6594
5052	26524
5052	26173
5052	6119
5052	11235
5052	6602
5052	1027
5052	1647
5052	7411
5052	7520
5052	7124
5052	8358
5052	123016
5052	8363
6421	10592
6421	27035
6421	5515
6421	2932
6421	11235
6421	22948
6421	8717
6421	595
6421	708
6421	340061
6421	567
6421	4803
6421	3065
10592	22803
10592	8365
10592	10036
10592	25842
10592	79577
10592	6117
10592	3643
10592	6597
10592	23429
10592	5111
10592	9978
10592	1656
10592	55626
10592	3066
10592	147495
10592	5591
10592	23314
10592	2277
10592	6217
6428	6497
6428	84661
6428	1869
6428	121504
6428	10480
6428	6915
6428	8361
6428	23118
6428	5518
6428	284403
6428	641
6428	5970
6428	6197
6428	2874
6428	5905
22803	9794
22803	1460
22803	2873
22803	9817
22803	1876
22803	124995
22803	5431
22803	4130
22803	3688
22803	550
22803	2011
22803	10521
22803	6908
22803	4174
22803	5931
22803	8878
22803	10000
22803	9757
22803	3066
22803	57459
64240	4139
64241	8356
55347	6233
55347	7532
55347	10971
55347	8294
55347	91056
55347	3654
55347	8841
55347	65059
55347	3454
55347	2965
55347	10987
55347	11198
55347	257397
55347	129685
55347	1407
55347	5579
55347	8737
55347	867
9131	7314
9131	6293
9131	7175
9131	8678
9131	8970
9131	6500
9131	79718
9131	4174
9131	9978
9131	2957
9131	5931
9131	3054
9131	23191
9131	3018
9131	3020
9131	6233
9131	5499
9131	4793
9131	64127
9131	29979
9131	6015
9131	4172
9131	23165
9131	2177
9131	100529063
9131	8841
23568	9349
23568	7316
23568	84747
23568	10038
23568	1870
23568	7311
23568	4928
23568	23466
23568	8312
23568	11091
23568	1326
23568	648
23568	5925
23568	5436
23568	81631
23568	2058
23568	8354
403	7534
403	4922
403	5931
403	8453
403	3875
403	10614
403	79084
403	3398
403	94
403	6595
403	7018
403	5774
403	6233
403	8828
403	23191
403	54165
403	26007
403	10389
25943	9349
25943	7314
25943	7534
25943	5829
25943	1874
25943	8346
25943	7316
25943	9776
25943	23107
25943	9735
25943	55218
25943	5562
25943	5147
25943	8361
25943	2146
25943	55173
25943	79682
25943	9400
112942	6233
112942	10419
112942	9440
112942	6917
112942	7015
112942	6045
112942	3064
112942	9477
112942	6457
112942	23635
112942	8352
112942	189
112942	4149
112942	3020
112942	367
112942	5528
112942	7322
112942	54535
5147	7311
5147	10971
5147	7321
5147	116113
5147	29978
5147	4361
5147	23492
5147	79791
5147	9134
5147	7531
5147	25906
5147	8968
5147	2475
5147	9025
5147	1452
5147	84074
