Node_A	Node_B
4193	4194
4193	1869
4193	5728
4193	8850
4193	3065
4193	10524
4193	5970
4193	11186
4193	83737
4193	5111
4193	7329
4193	8021
4193	1017
4193	2066
4193	1956
4193	7514
4193	8554
4193	10971
4193	4313
4193	50484
4193	6772
4193	324
4193	4170
4193	3861
4193	6749
4193	5524
4193	4790
4193	9134
4193	8633
4193	3480
4193	23462
4193	1499
4193	7014
4193	10892
4193	4792
4193	572
4193	4914
4193	3098
4193	8932
4193	10419
4193	5879
4193	5781
4193	64781
4193	3315
4193	644353
4193	3658
4193	6774
4193	1436
4193	578
4193	7341
4193	7157
4193	1387
4193	595
4193	5595
4193	4149
4193	1386
4193	4772
4193	3561
4193	2185
4193	1432
4193	4602
4193	2205
4193	868
4193	6347
4193	3567
4193	7040
4193	23411
4193	4891
4193	4904
4193	23468
4193	916
4193	3636
4193	23002
4193	9611
4193	3312
4193	7161
4193	7018
4193	2187
4193	8851
4193	2048
4193	5585
4193	9212
4193	4793
4193	10603
4193	3091
4193	4254
4193	3691
4193	1975
4193	3560
4193	6714
4193	632
4193	655
4193	6401
4193	351
4193	10640
4193	7124
4193	7185
4193	4067
4193	983
4193	6993
4193	891
4193	10397
4193	5079
4193	467
4193	3717
4193	5609
4193	10856
4193	6908
4193	387
4193	1191
4193	7057
4193	54205
4193	3726
4193	3558
4193	6929
4193	5578
4193	4131
4193	2099
4193	4775
4193	50855
4193	3579
4193	8805
4193	3551
4193	9846
4193	999
4193	1487
4193	9655
4193	472
4193	5087
4193	5338
4193	672
4193	8626
4193	148022
4193	6927
4193	4217
4193	3659
4193	5308
4193	7391
4193	3630
4193	2309
4193	1385
4193	5321
4193	6667
4193	1026
4193	7015
4193	2549
4193	3586
4193	6446
4193	5584
4193	4214
4193	1051
4193	8829
4193	5137
4193	112744
4193	1942
4193	7791
4193	5931
4193	7298
4193	3398
4193	3164
7157	1026
7157	4609
7157	545
7157	1387
7157	2475
7157	7874
7157	8626
7157	672
7157	7159
7157	1869
7157	836
7157	355
7157	5888
7157	2309
7157	2932
7157	3065
7157	1647
7157	5970
7157	5300
7157	1017
7157	8795
7157	54205
7157	5111
7157	50484
7157	387893
7157	6908
7157	9518
7157	3725
7157	7325
7157	3458
7157	1655
7157	4303
7157	1643
7157	1432
7157	4830
7157	387
7157	4313
7157	5290
7157	351
7157	3315
7157	5879
7157	4318
7157	54541
7157	580
7157	4790
7157	5443
7157	55367
7157	8445
7157	3082
7157	1649
7157	6602
7157	11186
7157	22943
7157	3090
7157	8797
7157	133746
7157	3329
7157	4803
7157	4800
7157	4089
7157	571
7157	3939
7157	7189
7157	84335
7157	5515
7157	1977
7157	7520
7157	7534
7157	573
7157	6934
7157	6376
7157	1736
7157	665
7157	839
7157	4602
7157	9252
7157	1509
7157	9787
7157	7076
7157	1969
7157	2176
7157	1965
7157	7321
7157	627
7157	3586
7157	405
7157	55800
7157	51499
7157	4908
7157	1847
7157	4314
7157	1871
7157	8851
7157	3304
7157	79370
7157	5524
7157	55120
7157	22974
7157	329
7157	3726
7157	5449
7157	30009
7157	8464
7157	58
7157	2017
7157	5499
7157	2934
7157	2048
7157	55349
7157	290
7157	9564
7157	1050
7157	4916
7157	5335
7157	7410
7157	3817
7157	3716
7157	8743
7157	7341
7157	6881
7157	5928
7157	3688
7157	4638
7157	112744
7157	354
7157	2057
7157	1906
7157	1000
7157	1876
7157	920
7157	1958
7157	6850
7157	3684
7157	8554
7157	378708
7157	8986
7157	51701
7157	5770
7157	11284
7157	1874
7157	4690
7157	54888
7157	2549
7157	6714
7157	847
7157	23396
7157	1499
7157	7709
7157	4296
7157	2625
7157	4301
7157	7029
7157	5329
7157	595
7157	22897
7157	3659
7157	3717
7157	115
7157	3320
7157	7048
7157	3635
7157	930
7157	6925
7157	4915
7157	11148
7157	54894
7157	5771
7157	8767
7157	6790
7157	3265
7157	2065
7157	5924
7157	6401
7157	2002
7157	999
7157	2200
7157	1293
7157	7040
7157	1003
7157	5595
7157	1961
7157	9023
7157	6601
7157	5467
7157	6300
7157	140823
7157	6416
7157	10499
7157	10912
7157	8320
7157	3554
7157	10524
7157	1437
7157	144455
7157	3066
7157	6237
7157	6446
7157	3091
7157	891
7157	7398
7157	4160
7157	409
7157	9466
7157	10928
7157	5501
7157	4018
7157	5606
7157	5366
7157	7094
7157	2888
7157	467
7157	388585
7157	7015
7157	5058
7157	79158
7157	4067
7157	1487
7157	3984
7157	5925
7157	5932
7157	64750
7157	23770
7157	7421
7157	384
7157	6198
7157	50848
7157	5551
7157	3676
7157	4233
7157	2033
7157	4683
7157	2263
7157	1950
7157	9972
7157	3569
7157	5581
7157	10094
7157	5657
