Node_A	Node_B
2	5971
351	333
351	6667
351	2071
351	3015
351	4085
351	7531
351	55636
351	861
351	7428
351	55236
19	23163
19	8359
19	6045
19	6613
19	8454
19	10919
821	112942
821	5610
821	51574
821	488
821	51497
821	5438
821	207
1756	2316
1756	9611
1756	9821
1756	9070
1756	3987
1756	29945
2316	55355
2316	3192
2316	267
2316	9341
2316	8864
2316	3064
2316	9775
2316	26271
2316	8358
2316	6634
2316	3480
2316	7469
2316	10544
2316	8028
2316	9646
2316	7703
2316	10131
2316	3516
2316	2960
2316	10499
2316	51112
2316	4323
2316	23122
2316	3065
2316	8678
2316	3191
2316	5693
2316	1981
2316	1107
2316	2033
2316	4899
2316	4793
2316	22976
3832	7316
3832	113510
3832	9113
3832	7532
3832	8362
3832	8717
3832	4193
10558	84311
10558	8697
10558	9219
10558	4193
10558	3021
10558	7186
10558	8453
10558	8805
7402	382
7402	94115
7402	9788
7402	7158
7402	5434
7402	3690
7402	9400
7402	9969
7402	10565
287	84074
287	8812
287	5496
6833	9141
6833	85358
3767	8365
3767	317762
160	4522
160	6917
160	4686
160	55055
160	6233
160	5770
160	3065
160	29883
160	4343
160	3012
160	54888
160	4040
160	8351
160	23095
160	10336
160	6605
23	28974
23	5347
23	8454
23	403
23	7311
23	7112
23	3065
23	5426
23	10111
23	3497
23	2967
23	55818
23	5335
23	140462
23	8362
23	2488
28974	1105
28974	2631
28974	2674
28974	10336
28974	7533
28974	6598
28974	5111
28974	6929
28974	596
28974	8356
28974	25920
28974	51594
28974	8520
28974	317762
28974	7161
1105	3416
1105	113457
1105	5976
1105	9709
1105	2688
1105	5236
1105	7014
1105	10097
1105	8968
1105	7314
1105	8358
1105	5433
1105	9367
1105	4790
1105	55610
1105	79084
9276	1660
9276	51594
9276	4790
9276	6045
9276	2064
9276	23476
9276	8737
9276	55802
9276	9441
9276	51434
9276	6046
9276	2146
9276	10521
9276	22926
9276	81620
9276	9851
9276	4869
9276	7159
9276	11091
9276	2099
9276	10552
9276	8812
9276	207
9276	10179
9276	8344
57062	5332
57062	6428
57062	1232
57062	57508
57062	7520
57062	5931
57062	51691
57062	5934
57062	3875
57062	3479
57062	5925
57062	51574
57062	10155
57062	3556
57062	3320
57062	2237
1660	23405
1660	3796
1660	6421
1660	3066
1660	154810
1660	2033
1660	8726
1660	4678
1660	2547
1660	23244
1660	11184
1660	595
1660	3481
1660	2965
1660	257218
1660	2966
1660	10393
1660	397
1660	1029
23028	3066
23028	8968
23028	8357
23028	8861
23028	4066
23028	2631
23028	6886
23028	6908
23028	6217
23028	5460
23028	355
23028	5693
23028	11335
23028	57132
23028	4843
23028	10419
23028	5514
23028	6233
23028	2873
23028	6949
23028	4343
23028	7316
23028	8365
23028	991
23028	10155
23028	7341
23028	5925
23028	57805
23028	3551
23028	9219
23028	5929
23028	81857
23028	3936
23028	64135
23028	9212
23028	8370
23028	23054
23028	54888
23028	5473
23028	7314
23028	10432
23028	10919
23028	121504
23028	5335
23028	23492
23028	5971
23028	92815
23028	84172
23028	25804
23028	1457
23028	2194
3796	5052
3796	3838
3796	55971
3796	7518
3796	54106
3796	1912
3796	867
3796	6233
3796	6883
3796	8349
3796	8364
3796	11335
3796	7531
3796	22878
3796	5437
4522	6421
4522	55173
4522	857
4522	6233
4522	4161
4522	8878
4522	54463
4522	5473
4522	10856
4522	2669
4522	26524
4522	9188
4522	4595
4522	55275
4522	23207
2631	6352
2631	79711
2631	801
2631	10238
2631	1163
2631	10393
2631	5571
2631	5469
2631	2042
2631	85235
2631	858
2631	582
2631	4172
2631	11091
5332	85236
5332	10574
5332	5689
5332	9230
5332	1501
5332	8358
5332	9851
5332	8361
5332	4174
5332	805
5332	55662
5332	5928
5332	6045
5332	7314
5332	3178
5052	6428
5052	5663
5052	8453
5052	8332
5052	5058
5052	25943
5052	9735
5052	2752
5052	11091
5052	3263
5052	1973
5052	115106
5052	79682
5052	653604
5052	10849
5052	5978
6421	7132
6421	10635
6421	10856
6421	51010
6421	6117
6421	79084
6421	4792
6421	5432
6421	7178
6421	51100
6421	27289
6421	5116
6421	6359
6421	8294
10592	4171
10592	873
10592	51497
10592	8189
10592	8463
10592	6233
10592	3018
10592	344558
10592	598
10592	5111
10592	5478
10592	8451
10592	115106
10592	10956
10592	10152
10592	3304
10592	378
10592	9341
10592	6354
10592	8335
10592	11340
10592	57819
6428	367
6428	84108
6428	6594
6428	1277
6428	10419
6428	8354
6428	863
6428	3297
6428	5931
6428	57521
6428	84661
6428	4087
6428	26271
6428	129685
22803	5905
22803	367
22803	861
22803	8517
22803	7283
22803	6603
22803	9114
22803	8027
22803	10989
22803	2873
22803	26512
22803	6500
22803	7532
22803	6015
22803	8358
22803	7124
22803	10238
22803	4794
22803	8347
22803	64324
22803	51185
22803	7037
22803	10419
64240	5978
64241	672
55347	23568
55347	6233
55347	9094
55347	7532
55347	7534
55347	8970
55347	2237
55347	5289
55347	27095
55347	3303
55347	50943
55347	8363
55347	8358
55347	1200
55347	6601
55347	10036
55347	2963
55347	4171
9131	112942
9131	7314
9131	738
9131	6929
9131	121504
9131	1956
9131	9266
9131	997
9131	84661
9131	57657
9131	8535
9131	84823
9131	8453
9131	1022
9131	2177
9131	23568
9131	10615
9131	8667
9131	4214
9131	65057
9131	23269
9131	340061
9131	6249
9131	27161
9131	908
9131	998
9131	7005
23568	403
23568	7311
23568	7529
23568	84074
23568	5111
23568	8360
23568	56254
23568	7178
23568	4175
23568	92609
23568	593
23568	10920
23568	3656
23568	6347
23568	55193
23568	9139
23568	7317
403	5147
403	7532
403	7534
403	1948
403	2237
403	5686
403	10217
403	123169
403	9978
403	8340
403	9862
403	8607
403	595
403	10015
403	2873
403	5000
25943	9349
25943	6233
25943	7314
25943	7529
25943	7534
25943	8517
25943	2064
25943	6117
25943	8353
25943	11168
25943	6929
25943	55755
25943	3685
25943	4843
25943	7965
25943	488
25943	90102
112942	6233
112942	7311
112942	7533
112942	9820
112942	578
112942	92609
112942	9716
112942	2547
112942	23060
112942	2932
112942	23636
112942	10499
112942	5591
112942	23291
112942	993
112942	57224
5147	7532
5147	10574
5147	6635
5147	80854
5147	55218
5147	3135
5147	5682
5147	929
5147	7469
5147	57117
5147	4824
5147	8365
5147	25847
5147	1665
5147	84733
5147	5286
5147	126961
5147	5577
5147	10482
9349	119504
9349	5441
9349	5518
9349	23767
9349	5440
9349	5439
9349	23152
9349	10015
9349	284403
9349	8357
9349	54535
9349	9575
9349	55662
9349	1163
9349	25
9349	1994
9349	10765
6233	8915
6233	672
6233	84433
6233	8851
6233	1027
6233	11200
6233	51185
6233	1499
6233	9709
6233	8349
6233	92815
6233	3659
6233	83737
6233	3741
6233	10661
6233	26013
6233	4140
6233	64112
6233	10933
6233	9112
6233	4084
6233	4778
6233	4842
6233	4851
6233	5687
6233	5886
6233	10616
6233	165918
6233	10963
6233	10273
6233	257397
6233	340061
6233	7124
6233	7186
6233	7187
6233	29979
6233	8408
6233	8078
6233	10971
6233	7534
6233	2669
6233	6117
6233	7336
6233	8454
6233	348110
6233	5058
6233	54623
6233	6456
6233	81631
6233	8697
6233	64770
6233	22861
6233	6714
6233	284119
6233	58499
6233	8363
6233	8353
6233	9969
6233	10642
6233	5432
6233	10576
6233	57508
6233	8365
6233	6883
6233	2968
6233	9320
6233	162
6233	23279
6233	131474
6233	2254
6233	84749
