Node_A	Node_B
4193	7157
4193	1029
4193	7161
4193	1026
4193	6591
4193	207
4193	545
4193	6714
4193	2932
4193	5970
4193	11186
4193	581
4193	332
4193	6446
4193	1017
4193	9656
4193	891
4193	5903
4193	1147
4193	637
4193	10971
4193	2353
4193	1728
4193	3558
4193	7158
4193	3084
4193	1978
4193	5924
4193	1027
4193	6850
4193	7046
4193	896
4193	5292
4193	4773
4193	6935
4193	3557
4193	23387
4193	2065
4193	382
4193	2549
4193	23411
4193	1003
4193	595
4193	2735
4193	5154
4193	5591
4193	5250
4193	7414
4193	2056
4193	3717
4193	4067
4193	2246
4193	1072
4193	8408
4193	2648
4193	7035
4193	8611
4193	4602
4193	3716
4193	3398
4193	3175
4193	4615
4193	5515
4193	673
4193	3567
4193	5879
4193	1432
4193	999
4193	51285
4193	8658
4193	8915
4193	3718
4193	2885
4193	54567
4193	2309
4193	8864
4193	57697
4193	7357
4193	6844
4193	920
4193	5602
4193	4149
4193	3394
4193	54984
4193	3605
4193	3827
4193	2212
4193	5876
4193	10987
4193	5566
4193	3667
4193	1280
4193	2623
4193	4145
4193	1869
4193	8841
4193	1499
4193	7076
4193	7015
4193	6778
4193	5170
4193	1600
4193	5159
4193	1000
4193	3690
4193	1278
4193	3551
4193	3688
4193	2782
4193	10524
4193	7529
4193	10013
4193	23405
4193	8553
4193	1655
4193	5777
4193	5932
4193	3596
4193	3939
4193	4609
4193	1871
4193	23085
4193	8900
4193	4968
4193	6198
4193	7040
4193	405
4193	2113
4193	3066
4193	5727
4193	9170
4193	2288
4193	2625
4193	2260
4193	6774
4193	5925
4193	1500
4193	3265
4193	3091
4193	5981
4193	3099
4193	627
4193	9564
4193	1050
4193	22974
4193	8202
4193	3569
4193	7024
4193	5045
4193	28514
4193	11184
4193	2099
4193	894
4193	6790
4193	5594
4193	10219
4193	356
4193	4691
4193	2305
4193	5467
7157	581
7157	2033
7157	1029
7157	27113
7157	4609
7157	545
7157	598
7157	6790
7157	1869
7157	355
7157	578
7157	7015
7157	8850
7157	1647
7157	2908
7157	3569
7157	6794
7157	1956
7157	25
7157	7528
7157	10075
7157	3486
7157	6908
7157	1958
7157	3458
7157	1616
7157	4830
7157	3064
7157	637
7157	4170
7157	3159
7157	3315
7157	54541
7157	572
7157	3398
7157	174
7157	64065
7157	1051
7157	7832
7157	5663
7157	1649
7157	11073
7157	9261
7157	22943
7157	3576
7157	8797
7157	112398
7157	4803
7157	3659
7157	3939
7157	10498
7157	993
7157	4436
7157	1978
7157	5515
7157	4312
7157	2308
7157	5340
7157	8986
7157	1906
7157	8295
7157	4773
7157	25946
7157	5536
7157	4602
7157	4775
7157	7076
7157	6696
7157	9759
7157	5602
7157	4953
7157	1386
7157	7039
7157	2177
7157	4922
7157	84883
7157	3206
7157	4782
7157	7532
7157	56616
7157	2624
7157	1871
7157	6776
7157	1278
7157	1477
7157	843
7157	57521
7157	894
7157	7054
7157	8648
7157	6613
7157	3880
7157	10499
7157	6881
7157	5566
7157	3567
7157	374
7157	2534
7157	6850
7157	3684
7157	3932
7157	10521
7157	23385
7157	375
7157	5984
7157	55742
7157	2151
7157	6777
7157	284
7157	1432
7157	5883
7157	960
7157	161882
7157	4087
7157	6595
7157	4656
7157	5604
7157	2810
7157	25913
7157	367
7157	6772
7157	2625
7157	23265
7157	6775
7157	3643
7157	51684
7157	998
7157	83737
7157	3065
7157	999
7157	5911
7157	382
7157	4217
7157	8038
7157	6446
7157	3326
7157	1281
7157	7040
7157	2277
7157	10009
7157	3717
7157	3516
7157	3553
7157	10782
7157	7253
7157	317
7157	354
7157	10325
7157	59
7157	64223
7157	4772
7157	7046
7157	5770
7157	7529
7157	9475
7157	6195
7157	3630
7157	10454
7157	5771
7157	9564
7157	2619
7157	26959
7157	6462
7157	64781
7157	6654
7157	142
7157	768
7157	89
7157	5054
7157	3586
7157	6497
7157	4914
7157	1445
7157	213
7157	1540
7157	1147
7157	100506658
7157	4846
7157	79084
7157	290
7157	90249
7157	890
7157	4893
7157	1385
7157	3725
7157	7534
7157	7430
7157	3952
7157	1785
7157	10891
7157	6352
7157	5074
7157	5783
7157	6597
7157	5567
7157	4233
7157	4318
7157	1630
7157	2065
7157	7124
7157	8844
7157	387
7157	5605
7157	4084
7157	1960
7157	144455
7157	2113
7157	2022
7157	4067
7157	7185
7157	6929
7157	5594
7157	9146
7157	11221
7157	1326
7157	2213
7157	3912
7157	5829
7157	1454
7157	7874
7157	3690
7157	6416
7157	672
7157	26060
7157	8517
7157	9815
7157	207
7157	3595
7157	2305
7157	9846
7157	84126
7157	5601
7157	356
7157	8454
7157	5077
7157	959
7157	1728
7157	5925
7157	64283
7157	7058
7157	7791
7157	4916
7157	860
7157	50943
7157	1026
7157	2099
7157	2147
7157	5923
7157	6872
7157	4068
7157	2043
7157	8611
7157	9723
7157	5931
7157	5970
7157	6867
7157	5329
7157	1387
7157	699
7157	596
7157	823
7157	1977
7157	3551
7157	3320
7157	7520
7157	6608
7157	9039
7157	22899
7157	5599
7157	81624
7157	1655
7157	2932
7157	8841
7157	4091
7157	3557
7157	405
7157	3559
7157	920
7157	1950
7157	7515
7157	3606
7157	1027
7157	6774
7157	51176
7157	29127
7157	3689
7157	5578
7157	23293
7157	2176
7157	1398
7157	1058
7157	6237
7157	7473
7157	3611
7157	4313
7157	7376
7157	7325
7157	1499
7157	4172
7157	3308
7157	7428
7157	5598
7157	6387
7157	1154
7157	857
7157	6095
7157	7525
7157	7490
7157	659
7157	5468
7157	2475
7157	7022
7157	5781
7157	10971
7157	8550
7157	6667
7157	6711
7157	2885
7157	6198
7157	7436
7157	55349
7157	5290
7157	1959
7157	6714
7157	5581
7157	6382
7157	23327
7157	7295
7157	6609
7157	8807
7157	5747
7157	2833
7157	56848
7157	11009
7157	23462
7157	130367
7157	324
7157	4998
7157	2242
7157	8717
7157	650
7157	7422
7157	9138
7157	9727
7157	7421
7157	23268
7157	11336
7157	5501
7157	27244
7157	8795
7157	7048
7157	841
7157	7414
7157	50964
7157	5366
7157	5728
7157	4149
7157	961
7157	2736
7157	54331
7157	7297
7157	5595
7157	4790
7157	4301
7157	23493
7157	940
7157	7852
7157	4292
7157	5979
7157	7709
7157	994
7157	408
7157	100290481
7157	9479
7157	5777
7157	5580
7157	8878
7157	3678
7157	5295
7157	8453
7157	10109
7157	57459
7157	4089
7157	5037
7157	842
7157	1843
7157	53615
7157	867
7157	9466
7157	56998
7157	6351
7157	7846
7157	4018
7157	580
7157	285220
7157	9610
7157	5903
7157	1535
7157	6014
7157	5469
7157	101
7157	595
7157	8535
7157	1909
7157	1050
7157	2056
7157	156
7157	8061
7157	1052
7157	7531
7157	5608
7157	4086
7157	112476
7157	1356
7157	5932
7157	396
7157	805
7157	818
7157	7029
7157	7161
7157	8553
3569	6774
3569	920
3569	3717
3569	6347
3569	1437
3569	3558
3569	4318
3569	4790
3569	596
3569	3725
3569	1950
3569	1499
3569	598
3569	5925
3569	4353
3569	581
3569	51285
3569	3929
3569	29949
3569	1387
3569	2033
3569	207
3569	5595
3569	5601
3569	8061
3569	5578
3569	1432
3569	384
3569	3065
3569	3727
3569	3593
3569	9846
3569	2261
3569	5451
3569	5295
3569	5329
3569	7409
3569	55824
3569	4775
3569	6462
3569	2017
3569	2475
3569	545
3569	51564
3569	1875
3569	7325
3569	6670
3569	2534
3569	466
3569	28964
3569	2309
3569	84823
3569	3688
3569	354
3569	80233
3569	253260
3569	5594
3569	8772
3569	5468
3569	3169
3569	2876
3569	7249
3569	5781
3569	2885
3569	9972
3569	834
3569	5330
3569	9020
3569	818
3569	1147
3569	8794
3569	3897
3569	10397
3569	1949
3569	1017
3569	7494
3569	3551
3569	4811
3569	823
3569	7040
3569	1959
3569	4088
3569	2931
3569	3561
3569	10419
3569	2353
3569	6197
3569	6923
3569	10043
3569	7408
3569	7030
3569	23028
3569	5662
3569	4361
3569	3659
3569	3726
3569	896
3569	5600
3569	7124
3569	5604
3569	3984
3569	2538
3569	5879
3569	3718
3569	5566
3569	5921
3569	6591
3569	10018
3569	1869
3569	4659
3569	6240
3569	7525
3569	4091
3569	25913
3569	10856
3569	387
3569	5599
3569	6385
3569	3565
3569	3852
3569	10468
3569	3383
3569	5914
3569	3320
3569	8650
3569	55818
3569	1050
3569	5300
3569	4435
3569	801
3569	675
3569	8976
3569	632
3569	57521
3569	3690
3569	8517
3569	324
3569	8932
3569	2099
3569	3910
3569	2305
3569	8452
3569	1639
3569	6696
3569	10401
3569	5308
3569	1509
3569	6515
3569	4781
3569	22943
3569	867
3569	3576
3569	7042
3569	9166
3569	3932
3569	2242
3569	7045
3569	50484
3569	6383
3569	5499
3569	1026
3569	3146
3569	8698
3569	2185
3569	3679
3569	718
3569	7531
3569	405
3569	2801
3569	1791
3569	8837
3569	23263
3569	3597
3569	10454
3569	28755
3569	1386
3569	891
3569	51176
3569	664
3569	5579
3569	9611
3569	8826
3569	644353
3569	1051
3569	79109
3569	9021
3569	3456
3569	5608
3569	672
3569	9844
3569	3559
3569	2125
3569	7050
3569	6883
3569	10000
3569	4097
3569	9252
3569	4018
3569	23411
3569	7334
3569	27040
3569	6464
3569	4684
3569	578
3569	919
3569	4322
3569	6469
3569	2100
3569	595
6774	3717
6774	6772
6774	6714
6774	1956
6774	1950
6774	3605
6774	10401
6774	5970
6774	2033
6774	4609
6774	1499
6774	8651
6774	5781
6774	7297
6774	5777
6774	920
6774	5771
6774	1051
6774	3725
6774	999
6774	595
6774	4233
6774	5468
6774	5594
6774	5292
6774	5599
6774	3065
6774	7852
6774	6850
6774	4851
6774	4914
6774	6776
6774	207
6774	5137
6774	10419
6774	1401
6774	29127
6774	3606
6774	389
6774	8611
6774	356
6774	8850
6774	5788
6774	4915
6774	8835
6774	2260
6774	5295
6774	998
6774	3394
6774	4602
6774	3643
6774	9466
6774	8878
6774	5601
6774	50674
6774	1958
6774	4214
6774	1385
6774	5598
6774	8021
6774	2
6774	3554
6774	5338
6774	5894
6774	2626
6774	2624
6774	5901
6774	4149
6774	823
6774	8826
6774	2934
6774	9063
6774	4084
6774	5551
6774	3105
6774	9047
6774	5923
6774	1021
6774	5590
6774	8660
6774	7249
6774	105371893
6774	29979
6774	286827
6774	6670
6774	4089
6774	3592
6774	2697
6774	4067
6774	1959
6774	60436
6774	51176
6774	2017
6774	596
6774	10188
6774	3500
6774	699
6774	4775
6774	641
6774	7015
6774	2908
6774	4615
6774	6118
6774	5337
