Node_A	Node_B
4193	4194
4193	1029
4193	7874
4193	6135
4193	1869
4193	25
4193	6667
4193	644353
4193	207
4193	3065
4193	4683
4193	26155
4193	3551
4193	5347
4193	596
4193	835
4193	2908
4193	1017
4193	9656
4193	1956
4193	51741
4193	1147
4193	8554
4193	1958
4193	354
4193	10018
4193	6772
4193	10111
4193	3084
4193	4233
4193	6749
4193	6462
4193	51720
4193	4790
4193	405
4193	2735
4193	8440
4193	4922
4193	841
4193	3383
4193	1959
4193	23462
4193	6464
4193	1072
4193	1432
4193	23013
4193	598
4193	6597
4193	5595
4193	7027
4193	472
4193	3659
4193	2113
4193	59
4193	5594
4193	1452
4193	7422
4193	11059
4193	5795
4193	317
4193	7474
4193	51343
4193	5579
4193	998
4193	5451
4193	4792
4193	6714
4193	868
4193	5338
4193	4133
4193	864
4193	10499
4193	4131
4193	1877
4193	987
4193	4117
4193	1386
4193	196743
4193	4802
4193	916
4193	9266
4193	578
4193	6469
4193	4176
4193	50855
4193	5728
4193	3458
4193	867
4193	1493
4193	2033
4193	5883
4193	654
4193	3558
4193	2672
4193	6778
4193	9184
4193	3691
4193	7818
4193	2625
4193	1385
4193	961
4193	3592
4193	7124
4193	7409
4193	808
4193	1111
4193	8626
4193	5771
4193	4353
4193	23085
4193	5743
4193	1052
4193	5970
4193	3553
4193	4217
4193	2049
4193	463
4193	2147
4193	6929
4193	1437
4193	5054
4193	3725
4193	2771
4193	4609
4193	4851
4193	2353
4193	10075
4193	57658
4193	2648
4193	993
4193	604
4193	8717
4193	5037
4193	920
4193	2308
4193	51561
4193	4843
4193	8795
4193	8295
4193	355
4193	898
4193	1387
4193	5609
4193	23092
4193	6095
4193	23491
4193	6934
4193	397
4193	8841
4193	5468
4193	51715
4193	150094
4193	2623
4193	7520
4193	5327
4193	928
4193	4286
4193	7538
4193	10856
4193	3726
7157	472
7157	4194
7157	581
7157	2033
7157	596
7157	27113
7157	11200
7157	545
7157	7874
7157	8493
7157	6790
7157	5925
7157	836
7157	355
7157	10524
7157	578
7157	25898
7157	983
7157	2908
7157	5300
7157	4869
7157	3569
7157	6135
7157	1020
7157	54205
7157	1027
7157	10419
7157	6597
7157	995
7157	7040
7157	4804
7157	3066
7157	6273
7157	1958
7157	23368
7157	3164
7157	1432
7157	4830
7157	3064
7157	3976
7157	637
7157	183
7157	6772
7157	1019
7157	29102
7157	27244
7157	6347
7157	26959
7157	9212
7157	4088
7157	595
7157	54541
7157	324
7157	3398
7157	64065
7157	4790
7157	5443
7157	55367
7157	8878
