Node_A	Node_B
10622	8480
10622	23560
10622	6224
10622	6633
10622	396
10622	6616
10622	5901
10622	79612
171568	10623
171568	51759
171568	7353
171568	6601
171568	9377
171568	90411
171568	908
171568	10552
171568	5315
23636	728340
23636	6124
23636	526
23636	523
8021	23517
8021	23234
8021	6137
8021	5048
8021	6125
8021	10923
8021	5223
8027	9146
8027	7184
8027	6222
9146	10254
9146	29934
9146	53938
9146	6202
9146	6434
9146	1854
1025	80895
1025	6223
1025	130589
904	11103
5714	5719
5714	10213
5714	6176
5714	1977
5714	6181
5714	25932
5714	10476
5714	10449
5714	6188
5714	6389
5714	4976
5714	84553
5714	55210
5714	25879
5714	10915
5714	1431
5714	5962
5714	27236
5714	51377
5714	55703
5714	65082
5714	9045
5714	6189
5714	6128
5714	6125
5714	6142
5714	29093
5714	25796
5714	5682
5714	10285
5714	100526842
5714	6230
5714	10946
5715	5601
5715	8533
5715	23603
5715	6197
5715	112724
5715	6181
5715	6175
5715	6647
5715	1915
5715	9933
5715	1854
5715	6230
5715	7417
5715	51633
5715	55929
5715	6161
5715	5878
5715	6632
5715	8407
5715	9295
5715	57461
4172	79892
4172	3188
4172	9040
4172	3145
4172	9588
4172	6142
4172	4724
4172	55660
4172	2107
4172	526
4172	6122
4172	10573
4172	821
4172	5836
4172	23560
4172	3309
4172	6230
4172	2821
4172	27335
4176	4171
4176	7203
4176	5885
4176	4282
4176	64431
4176	6203
4176	6135
4176	6123
4176	8883
4176	9349
4176	8566
4176	10963
4176	5696
4176	3376
4176	27236
4176	55856
10001	53615
10001	55737
10001	57062
10001	7453
10001	9322
10001	6156
10001	5271
10001	6201
10001	84164
10001	6647
10001	10327
10001	1938
10001	80218
10001	1213
10001	55677
10001	51477
10001	9521
10001	79016
10001	9092
10001	54107
219541	9477
219541	4199
219541	7284
219541	3313
219541	7415
219541	8666
219541	16
219541	7086
219541	10528
219541	2023
219541	3832
219541	5709
219541	55299
219541	6187
143471	5702
143471	5705
143471	5093
143471	1072
143471	509
143471	4666
143471	51386
143471	832
143471	6224
143471	5711
143471	8886
143471	4831
143471	6390
143471	51808
143471	10963
143471	81542
143471	3925
143471	1655
143471	53938
5686	56984
5686	5705
5686	5708
5686	10054
5686	64965
5686	5430
5686	25962
5686	81627
5686	9218
5686	6191
5686	9862
5686	6122
5686	6923
5686	396
5686	83940
5686	1327
5686	8407
5686	9567
5686	51569
5686	9446
5686	6749
5686	513
5686	7871
5686	1736
5686	5710
5686	10606
5686	2026
5686	51218
5686	94104
5686	84172
5686	10200
5686	34
5686	3838
5686	27335
5686	5688
5686	10575
5686	10120
5686	6132
5686	7388
5686	2673
5686	6208
5686	8417
5686	11103
5686	5694
5686	6152
5686	231
5686	1503
5686	6812
5686	6156
5686	2052
5686	4898
5686	1639
5686	6165
5686	5685
5686	57129
5686	9933
5686	6209
5705	9861
5705	5711
5705	5716
5705	5718
5705	5693
5705	5684
5705	7385
5705	1778
5705	28970
5705	10963
5705	51371
5705	23673
5705	27089
5705	9129
5705	7169
5705	4695
5705	2271
5705	27338
5705	10933
5705	10492
5705	3015
5705	3313
5705	6134
5705	81611
5705	9218
5705	353
5705	9774
5705	1639
5705	10885
5705	9652
5705	6146
5705	5683
5705	3312
5705	4478
5705	11198
5705	1396
5705	6594
5705	23310
5705	55705
5705	5223
5705	7386
5705	6604
5705	10209
5705	80777
5705	54606
5707	5034
5707	8540
5707	6136
5707	6157
5707	25
5707	5706
5707	200014
5707	7184
5707	29099
5707	10994
5707	10274
5707	4711
5707	4839
5707	6156
5707	64983
5707	1429
5707	5094
5707	6138
5707	9933
5707	3178
5707	221937
5707	6133
5707	5594
5707	203068
5707	5861
5707	7251
5707	5716
5707	3336
5707	220988
5707	6605
5707	51506
5707	57492
5707	151011
5707	7332
5707	5711
5707	9380
5707	1938
5707	8539
5707	25885
5707	6223
5707	9026
5707	1213
5707	3094
9861	5718
9861	5706
9861	5704
9861	5688
9861	5696
9861	55795
9861	5683
9861	10914
9861	2271
9861	7203
9861	5694
9861	7520
9861	7311
9861	7915
9861	5859
9861	29968
9861	8971
9861	7415
9861	10762
9861	5430
9861	790
9861	5250
9861	27339
9861	10525
9861	10987
9861	51013
9861	57510
9861	6748
9861	51520
9861	3615
9861	1727
9861	6647
9861	63875
9861	159
9861	10652
9861	2023
9861	93100
9861	7453
9861	7064
9861	55153
9861	25873
5708	10213
5708	5688
5708	6633
5708	6135
5708	1491
5708	10713
5708	6223
5708	10939
5708	80273
5708	7163
5708	22949
5708	6132
5708	92483
5708	6202
5708	790
5708	6222
5708	6144
5708	7458
5708	6143
5708	55127
5708	8318
5708	9919
5708	81876
5708	6138
5708	5433
5708	9416
5708	63875
5708	2173
5708	6165
5708	2171
5708	51022
5708	3849
5708	498
5708	29926
5708	1396
5708	7417
5708	4736
5708	83860
5708	51477
5708	3308
5708	5968
5708	8942
5708	6129
5708	5683
5708	5962
5708	55299
5708	3326
5708	5713
5709	5687
5709	5685
5709	90411
5709	11047
5709	23787
5709	57019
5709	9218
5709	4522
5709	92483
5709	3646
5709	66005
5709	55174
5709	191
5709	6138
5709	6135
5709	445
5709	476
5709	988
5709	7169
5709	30
5709	29780
5709	8226
5709	1432
5709	6194
5709	6120
5709	3945
5709	6228
5709	8886
5709	23389
5709	3312
5709	10480
5709	521
5709	22827
5709	6165
5709	6472
5709	5291
5709	481
5709	6154
5709	6829
5709	6944
5709	10959
5709	54623
5709	221092
5709	6142
5709	25923
5709	5719
5709	8724
5709	23450
5709	6187
29079	9477
29079	9282
29079	51340
29079	5394
29079	6136
29079	55930
29079	79763
29079	26520
29079	5869
29079	3028
29079	204
29079	23352
29079	84522
29079	6224
29079	7153
29079	617
29079	1650
29079	10575
29079	6222
29079	6595
55588	9477
55588	2617
55588	3613
55588	56061
55588	55226
55588	23521
55588	11235
55588	117246
55588	7879
55588	8565
55588	9521
55588	2539
55588	51068
55588	5356
55588	440
29894	8189
29894	654364
29894	4141
29894	6595
29894	6157
29894	11224
29894	8666
29894	64318
29894	26088
29894	23607
55339	23029
55339	3419
55339	2091
55339	10204
55339	23481
55339	1854
55339	7169
55339	6207
54815	8932
54815	7203
54815	3998
54815	79180
54815	4719
54815	7277
54815	5718
54815	7430
57459	6123
57459	2108
57459	7415
57459	7965
57459	54606
57459	9588
57459	6181
22948	79026
22948	10097
22948	6156
22948	80273
22948	6184
22948	8661
22948	57050
22948	10109
22948	6613
22948	2794
22948	1459
22948	5223
22948	6189
6950	9045
6950	6137
6950	7385
6950	6155
6950	30846
6950	29777
6950	6124
6950	11128
6950	3028
6950	554235
6950	3613
23595	128308
4999	5694
4999	8761
4999	1537
4999	3842
4999	55729
4999	6120
7529	221937
7529	6426
7529	10236
7529	9097
7529	55666
7529	6907
7529	6231
7529	978
7529	5879
7532	6500
7532	6208
7532	445
7532	119504
7532	63931
7532	4831
7532	10471
7532	25977
7532	7416
10450	51340
10450	123283
10450	29883
10450	6161
10450	8226
57461	56949
57461	23450
57461	64342
57461	29968
57461	26517
57461	10528
57461	3837
57461	6137
57461	81889
57461	3191
57461	6156
57461	10658
57461	6217
57461	8890
57461	5393
57461	5515
57461	117246
57461	11224
1615	2673
1615	139562
1615	7386
1615	3187
1615	10576
1615	6181
1615	143244
1615	26986
1615	6123
1615	66005
1615	6187
1615	6142
1615	832
1615	526
1615	8544
1615	7268
1615	522
1615	8668
1615	11235
1615	23392
1615	51507
5859	9255
5859	5713
5859	25824
5859	84364
5859	6202
5859	55726
5859	4905
5859	6204
5859	10594
5859	23521
5859	5232
5859	5887
5859	100526842
5859	1314
5859	39
5859	10598
7251	7706
7251	9026
7251	84364
7251	10236
7251	6189
7251	26173
7251	328
7251	55308
7251	5471
7251	83940
7251	23420
7251	9615
7251	55666
7251	2023
7251	4691
7251	4839
7251	2108
7251	9446
7251	476
7251	5710
7251	55967
7251	392
93343	51160
93343	5440
93343	10963
93343	2617
93343	8301
93343	124540
93343	1073
5690	5694
5690	5702
5690	5713
5690	5230
5690	11260
5690	64965
5690	54987
5690	7296
5690	440
5690	6120
5690	10236
5690	7531
5690	8761
5690	10094
5690	60314
5690	9524
