Node_A	Node_B
10622	11128
10622	5683
10622	203068
10622	6125
10622	57696
10622	3419
10622	6888
10622	55703
171568	11128
171568	9524
171568	6187
171568	57486
171568	220988
171568	22796
171568	10409
171568	203068
171568	6189
23636	4927
23636	5422
23636	164
23636	5595
8021	10155
8021	515
8021	5557
8021	29966
8021	51400
8021	16
8021	60314
8027	10291
8027	7073
8027	7416
9146	51569
9146	311
9146	51585
9146	1736
9146	54732
9146	5019
9146	5917
1025	904
1025	55201
1025	875
5714	5702
5714	5713
5714	9861
5714	5705
5714	5686
5714	6205
5714	6154
5714	100526842
5714	6202
5714	84817
5714	2597
5714	10204
5714	7001
5714	5710
5714	4728
5714	4716
5714	23020
5714	55226
5714	493856
5714	140801
5714	2805
5714	5824
5714	6138
5714	5636
5714	6133
5714	9230
5714	6992
5714	10767
5714	6223
5714	7416
5714	476
5714	822
5714	7385
5715	5701
5715	5706
5715	5530
5715	8886
5715	6643
5715	51699
5715	30011
5715	3178
5715	7414
5715	2108
5715	57819
5715	6181
5715	6133
5715	25873
5715	66005
5715	9531
5715	7386
5715	63875
5715	3336
5715	55718
5715	23020
4172	3185
4172	521
4172	9295
4172	5594
4172	29968
4172	5226
4172	5347
4172	6142
4172	9559
4172	1072
4172	9410
4172	30846
4172	55795
4172	79624
4172	57819
4172	5706
4172	56243
4172	7511
4172	7072
4176	4174
4176	26953
4176	23451
4176	3843
4176	6124
4176	6632
4176	6184
4176	6210
4176	36
4176	6201
4176	10574
4176	65083
4176	3312
4176	5685
4176	6176
4176	4513
10001	10025
10001	29079
10001	23097
10001	83858
10001	5519
10001	6194
10001	9218
10001	10015
10001	57560
10001	6189
10001	1738
10001	23633
10001	221830
10001	3189
10001	30834
10001	790
10001	2286
10001	5478
10001	10277
10001	8407
219541	9282
219541	6125
219541	4436
219541	5434
219541	7514
219541	8721
219541	5709
219541	6827
219541	10097
219541	10946
219541	22824
219541	6165
219541	92483
219541	71
143471	5694
143471	5684
143471	5695
143471	5705
143471	23137
143471	9667
143471	26275
143471	4190
143471	23673
143471	54520
143471	4292
143471	4191
143471	7416
143471	79707
143471	5306
143471	55854
143471	23521
143471	10621
143471	27089
5686	5696
5686	5702
5686	5718
5686	11047
5686	23198
5686	10054
5686	5430
5686	10573
5686	10025
5686	55003
5686	3181
5686	5903
5686	6189
5686	5708
5686	5431
5686	7419
5686	6132
5686	1478
5686	22950
5686	4676
5686	51569
5686	7416
5686	5868
5686	3028
5686	51253
5686	10598
5686	728294
5686	22824
5686	7347
5686	23450
5686	3187
5686	310
5686	4175
5686	5437
5686	56949
5686	54512
5686	6147
5686	60491
5686	51434
5686	6206
5686	54443
5686	10994
5686	9748
5686	6159
5686	6161
5686	5694
5686	55749
5686	128308
5686	5869
5686	6130
5686	706
5686	81
5686	5885
5686	8544
5686	26986
5686	6430
5705	5702
5705	5716
5705	5704
5705	5710
5705	5685
5705	5695
5705	11047
5705	9361
5705	55276
5705	84246
5705	9097
5705	4831
5705	1396
5705	4817
5705	8407
5705	1785
5705	728642
5705	64983
5705	51611
5705	6191
5705	2521
5705	7171
5705	27339
5705	6921
5705	6210
5705	5701
5705	5315
5705	483
5705	10327
5705	26517
5705	2023
5705	6155
5705	26227
5705	8991
5705	8189
5705	1108
5705	65005
5705	63898
5705	84148
5705	6203
5705	1399
5705	2171
5705	29127
5705	6188
5705	1854
5707	9861
5707	5710
5707	5683
5707	5887
5707	6194
5707	83940
5707	6168
5707	4670
5707	10015
5707	283742
5707	10412
5707	10762
5707	347733
5707	7536
5707	84267
5707	11079
5707	6142
5707	6205
5707	5702
5707	51388
5707	6138
5707	1778
5707	10487
5707	26973
5707	6154
5707	6146
5707	25873
5707	7416
5707	25847
5707	71
5707	3187
5707	10528
5707	10802
5707	8480
5707	476
5707	1937
5707	55588
5707	11146
5707	9908
5707	10291
5707	8667
5707	55127
5707	29945
9861	5709
9861	5710
9861	5694
9861	90411
9861	483
9861	10939
9861	54623
9861	7415
9861	3925
9861	11103
9861	51291
9861	554235
9861	6187
9861	10980
9861	3178
9861	5202
9861	3094
9861	1736
9861	6829
9861	4143
9861	9124
9861	6634
9861	83940
9861	6129
9861	6147
9861	9114
9861	2091
9861	3419
9861	6625
9861	125950
9861	5250
9861	2023
9861	84135
9861	25873
9861	3329
9861	1478
9861	2617
9861	832
9861	1314
9861	3190
5708	5709
5708	5713
5708	5706
5708	5719
5708	5689
5708	5683
5708	23787
5708	1736
5708	25885
5708	1537
5708	1793
5708	54919
5708	55759
5708	3704
5708	79026
5708	830
5708	25932
5708	6136
5708	2091
5708	10594
5708	2959
5708	9524
5708	1108
5708	6235
5708	10025
5708	9533
5708	10960
5708	5213
5708	8379
5708	661
5708	3692
5708	23517
5708	5201
5708	6155
5708	57521
5708	6472
5708	1212
5708	9217
5708	23603
5708	148362
5708	811
5708	6231
5708	10528
5708	3308
5708	9026
5708	126382
5708	7555
5708	6133
5709	5717
5709	5718
5709	5685
5709	80155
5709	11267
5709	85313
5709	57418
5709	54951
5709	27339
5709	25873
5709	9045
5709	4928
5709	11128
5709	5357
5709	908
5709	6155
5709	56984
5709	7430
5709	81556
5709	9129
5709	6184
5709	5886
5709	4190
5709	5351
5709	79180
5709	10762
5709	3939
5709	7874
5709	51603
5709	7385
5709	6201
5709	4802
5709	22934
5709	6203
5709	8697
5709	5245
5709	10963
5709	27243
5709	4144
5709	57644
5709	6917
5709	8659
5709	6449
5709	6294
5709	6428
5709	6156
5709	8896
29079	4728
29079	5861
29079	55466
29079	1315
29079	3187
29079	9255
29079	6187
29079	8110
29079	10452
29079	10584
29079	9129
29079	10465
29079	10036
29079	166863
29079	6231
29079	6897
29079	10594
29079	83743
29079	2271
55588	26986
55588	51540
55588	80777
55588	51637
55588	55666
55588	23265
55588	56993
55588	5713
55588	2271
55588	5306
55588	6191
55588	6634
55588	10146
55588	57508
29894	5905
29894	1107
29894	5096
29894	11331
29894	6201
29894	2108
29894	29085
29894	64783
29894	79954
29894	6876
55339	8886
55339	84154
55339	5862
55339	6601
55339	51605
55339	57590
55339	483
55339	51372
54815	9112
54815	5034
54815	521
54815	5693
54815	23392
54815	26354
54815	51631
54815	5711
57459	9112
57459	54499
57459	7417
57459	6191
57459	832
57459	6228
57459	11224
22948	3336
22948	4927
22948	10131
22948	51081
22948	6231
22948	983
22948	6209
22948	6130
22948	6144
22948	1743
22948	9879
22948	6164
22948	7411
6950	5469
6950	8175
6950	6181
6950	3843
6950	6187
6950	29889
6950	1981
6950	8904
6950	79731
6950	11224
6950	29074
23595	8539
4999	9578
4999	6142
4999	221937
4999	6907
4999	3185
4999	6143
7529	7531
7529	7534
7529	221937
7529	9748
7529	5901
7529	3035
7529	9217
7529	6193
7529	6201
7532	26986
7532	5094
7532	5917
7532	5701
7532	11198
7532	26999
7532	6193
7532	3157
7532	5230
10450	978
10450	1915
10450	63897
10450	10236
10450	57470
57461	9716
57461	5356
57461	10594
57461	9782
57461	54939
57461	4736
57461	7353
57461	6202
57461	51690
57461	51366
57461	6207
57461	25996
57461	7086
57461	3315
57461	6141
57461	23517
57461	60496
57461	8886
57461	6124
1615	3735
1615	139562
1615	7419
1615	445
1615	10015
1615	6598
1615	506
1615	10992
1615	7353
1615	5432
1615	4361
1615	25962
1615	23481
1615	9862
1615	4627
1615	29968
1615	9785
1615	28970
1615	821
1615	1974
1615	86
5859	2058
5859	4141
5859	51520
5859	5339
5859	57109
5859	121642
5859	27341
5859	23212
5859	3028
5859	55646
5859	57062
5859	23234
5859	10097
5859	7311
5859	4729
5859	51122
5859	3735
7251	79720
7251	55048
7251	7453
7251	81
7251	8544
7251	3833
7251	23481
7251	390637
7251	6647
7251	79026
7251	23560
7251	4736
7251	6652
7251	1072
7251	208
7251	7284
7251	3611
7251	25974
7251	34
7251	375
7251	4853
7251	9343
7251	728642
93343	6194
93343	23198
93343	6251
93343	7511
93343	55770
93343	5578
93343	93974
5690	11047
5690	11260
5690	2967
5690	5725
5690	85476
5690	1967
5690	5530
5690	7168
5690	9114
5690	2224
5690	3098
5690	2091
5690	6598
5690	3066
5690	113146
5690	7296
5690	51126
5690	4644
5690	9352
5690	51082
5690	9646
5690	23521
5690	56681
5690	1537
5690	6189
5690	5718
5690	10084
5690	3852
5690	6888
5690	25796
5690	6168
5690	4809
5690	5701
5690	10153
5690	10890
5690	6122
5692	5688
5692	5704
5692	25932
5692	5861
5692	9349
5692	10989
5692	9054
5692	29934
5692	27079
5692	84365
5692	203522
5692	821
5692	1622
5692	5711
5692	10061
5692	3842
5692	5230
5692	51499
5692	6133
5692	6201
5692	51602
5692	9230
5692	4048
5692	29883
5692	4809
5692	23521
5692	134430
5692	3376
5692	5689
5692	57062
5692	79954
5692	23214
5692	25873
5692	10693
5692	7416
5692	10153
5692	1107
5692	5223
5692	4704
5692	6128
5692	3336
5692	10025
5692	26286
54994	25824
54994	4000
57610	7419
57610	26589
1478	23283
1478	10914
1478	57456
1478	56903
1478	2597
1478	1655
1478	8826
1478	25824
1478	6251
1478	26155
1478	5434
1478	6135
1478	908
1478	6741
1478	7335
1478	27339
1478	6147
23283	1477
23283	3848
23283	3178
23283	2125
23020	9416
23020	6627
23020	23524
23020	11331
23020	3848
23020	6136
23020	79716
23020	60488
23020	54606
23020	57492
23020	128989
23020	821
23020	4199
23020	5696
23020	2098
23020	4695
23020	87
23020	908
23020	2091
23020	26155
23020	1973
23020	3028
23020	6189
23020	51506
23020	51728
23020	35
9416	6210
9416	11224
9416	10598
9416	92675
9416	6217
9416	26227
9416	23509
9416	10061
9416	3188
9416	57095
9416	6624
9416	3939
9416	5589
9416	988
9416	509
9416	26354
9416	10521
112950	55795
112950	6697
112950	7417
112950	1213
112950	5684
112950	56254
112950	7334
112950	7386
112950	7555
112950	2879
112950	5019
112950	57132
112950	6142
112950	4720
112950	22913
112950	5706
112950	29763
112950	6207
112950	3315
9440	10236
