,0
EFO_0000274,4.13973838879897
EFO_00002742023-07-27,0.36057938873830325
EFO_0001663,2.0061817241794024
EFO_00016632023-07-27,4.829615082969292
EFO_00030952023-07-27,-0.6029085772952815
EFO_0003843,-1.369968887962246
EFO_0003923,12.649715254549328
EFO_00039232023-07-27,6.11259011487689
EFO_0004305,1.8017915472709338
EFO_00043052023-07-27,1.7111521715578812
EFO_00043082023-07-27,0.031475925869542044
EFO_0004309,-0.27940109970090443
EFO_00043092023-07-27,-0.08153671855666053
EFO_00043122023-07-27,-0.04167985205999787
EFO_00043382023-07-27,0.41886743978403285
EFO_00043402023-07-27,0.20724651893123294
EFO_00043432023-07-27,2.148320966548406
EFO_00043482023-07-27,5.665459331025683
EFO_00044652023-07-27,11.549870420420282
EFO_0004468,6.422608520925699
EFO_00044682023-07-27,1.3275927925569218
EFO_0004509,0.0739144723452176
EFO_00045092023-07-27,2.091918654143861
EFO_0004518,-0.839651901736561
EFO_00045182023-07-27,0.3790164284491184
EFO_0004530,21.49391676344678
EFO_00045302023-07-27,3.01693588844922
EFO_00045322023-07-27,1.1328523466413187
EFO_00045352023-07-27,0.11644901814062987
EFO_00045412023-07-27,2.8057138035262255
EFO_00045702023-07-27,4.487813941142382
EFO_0004574,1.4388553236947705
EFO_00045742023-07-27,-0.029702291910568748
EFO_00045872023-07-27,0.9892840244883582
EFO_00046112023-07-27,1.7948039310002617
EFO_0004612,6.177666826054628
EFO_00046122023-07-27,3.789081694407885
EFO_00047352023-07-27,0.30172336582365694
EFO_00047362023-07-27,1.9300644935851239
EFO_00047412023-07-27,-0.4458539162122483
EFO_0004748,1.1169548829141291
EFO_00047612023-07-27,2.0584046909523885
EFO_0005036,2.136688884342725
EFO_00050362023-07-27,0.20792473136451653
EFO_0005047,6.093115908246178
EFO_00050932023-07-27,-0.16978029344804152
EFO_0006312,1.2011040273144364
EFO_00063122023-07-27,-0.4048008295500766
EFO_00063352023-07-27,2.0110329896112793
EFO_00063362023-07-27,-0.27023162871276657
EFO_00078692023-07-27,2.2760842659260794
EFO_00079932023-07-27,1.6463948083705664
EFO_0009187,8.278861353082519
EFO_0803541,7.1098783543460895
EFO_0803548,13.181374321554925
