,0
EFO_0000274,0.014841205907592254
EFO_00002742023-07-27,0.3450959732347408
EFO_00010712023-07-27,0.05058712659984093
EFO_0001663,0.3868352132412656
EFO_00016632023-07-27,0.1941948918468397
EFO_00030952023-07-27,0.017747637255920767
EFO_0003843,-0.0024113766828861194
EFO_0003923,0.00876889626536817
EFO_00039232023-07-27,0.05927396792694167
EFO_0004305,0.10963034151340965
EFO_00043052023-07-27,0.18216690554666132
EFO_0004308,0.009686496133293017
EFO_00043082023-07-27,0.2190946695313257
EFO_0004309,0.04858109903540893
EFO_00043092023-07-27,0.2358354124039147
EFO_00043122023-07-27,0.1388935504237531
EFO_00043382023-07-27,0.28746949283038226
EFO_00043402023-07-27,0.19104238370440335
EFO_00043432023-07-27,0.13199249732321694
EFO_00043482023-07-27,0.2519726515770909
EFO_00044652023-07-27,0.022760941067487744
EFO_0004468,0.0017542991498269804
EFO_00044682023-07-27,0.09070795697420887
EFO_0004509,0.00571233110528844
EFO_00045092023-07-27,0.2232920015064416
EFO_0004518,0.015359789687821626
EFO_00045182023-07-27,0.1260080481596252
EFO_0004530,0.10432699356764505
EFO_00045302023-07-27,0.14711518747475869
EFO_0004532,-0.010347339582402647
EFO_00045322023-07-27,0.2104186930655584
EFO_0004535,0.1578182186891957
EFO_00045352023-07-27,0.34103865210726514
EFO_0004541,0.029885663082031073
EFO_00045412023-07-27,0.2179243125499582
EFO_00045702023-07-27,0.2515834462553246
EFO_0004574,0.01175167201346431
EFO_00045742023-07-27,0.3341796873200969
EFO_00045872023-07-27,0.40457428019086894
EFO_00046112023-07-27,0.176442872325739
EFO_0004612,0.05138486668007327
EFO_00046122023-07-27,0.12655112311325556
EFO_00047352023-07-27,0.23429689875579623
EFO_00047362023-07-27,0.49589311933969477
EFO_00047412023-07-27,0.12939352865198003
EFO_0004748,0.034377639571736146
EFO_00047612023-07-27,0.39790311389008776
EFO_0005036,-0.01062835583626037
EFO_00050362023-07-27,1.248672498355176
EFO_0005047,0.03920200192213395
EFO_00050932023-07-27,-0.0076568760275205075
EFO_0006312,0.4964229013724832
EFO_00063122023-07-27,0.03424643327673166
EFO_00063352023-07-27,0.15889709926439524
EFO_00063362023-07-27,0.11851157783393146
EFO_00078692023-07-27,0.05117518224649136
EFO_00079932023-07-27,0.5589186253342767
EFO_0010583,0.10385093529670587
EFO_00105832023-07-27,0.18720585202523113
EFO_0803544,-0.0011690567450261913
EFO_0803546,0.12166802773601156
EFO_0803548,0.11782793672077026
